sample_id,suggested_label,confidence,ext_index,ext_middle,ext_ring,ext_pinky,ext_thumb,cluster
sample_04140_MST_5,ambiguous_cluster,0.9,0.5250479900724817,0.5924152039286316,0.4746481516930349,0.46268766636853687,0.8778355095315366,4
sample_04141_MST_5,three,0.7,0.7121742218421663,0.6642449881683857,0.6808478249659179,0.5758273559925714,1.0014837304660915,0
sample_04142_MST_5,fist,0.9,0.432062616445822,0.4541785938092686,0.37141318012577434,0.5028706013605759,0.3349511634513815,8
sample_04143_MST_5,palm,0.9,0.744584171258244,0.8861474442068918,0.8417316349820834,0.6679122499712578,1.0184276882611385,0
sample_04144_MST_5,fist,0.9,0.37604088778230066,0.4547633481821091,0.4247418221796064,0.5171470955924334,0.5032300288865524,8
sample_04145_MST_5,palm,0.9,0.7713887048109483,0.902450989745042,0.7906117822493712,0.6988006462885628,1.051527614622839,0
sample_04146_MST_5,fist,0.9,0.49663785045848197,0.4590797268570943,0.3977485443685451,0.4752935937281465,0.688742663899267,8
sample_04147_MST_5,palm,0.9,0.7957771373075114,0.8804021386372857,0.8697165171163938,0.6792446599882114,1.0816169806629816,0
sample_04148_MST_5,ambiguous_cluster,0.7,0.7295928587133877,0.6554199037115946,0.7076107475818971,0.5435966676261283,0.9644843031150196,10
sample_04149_MST_5,ambiguous,0.3,0.36223396010281095,0.5262817664530088,0.6075441152658578,0.4385460062006319,0.7470314052112569,8
sample_04150_MST_5,ambiguous_cluster,0.7,0.684575367908619,0.6772146090322955,0.7086904941881856,0.4908100942708463,0.9618955794949218,7
sample_04151_MST_5,ambiguous_cluster,0.3,0.342607300148576,0.6819844891734627,0.44965663516368065,0.576088796144587,0.47797046095051987,1
sample_04152_MST_5,ambiguous_cluster,0.9,0.8390052567323992,0.8689399460450107,0.8087388697847763,0.6707274915828395,1.1004984665512518,4
sample_04153_MST_5,ambiguous_cluster,0.7,0.7736756652158413,0.6662703347260401,0.6809626820923864,0.5141056183790397,0.9668749489329441,11
sample_04154_MST_5,ambiguous_cluster,0.3,0.6843481166068413,0.5856553926335221,0.6386226830862225,0.571933556720383,0.9838166417454469,10
sample_04155_MST_5,ambiguous_cluster,0.9,0.8132429624085913,0.7519047944459503,0.8118658794036347,0.6432406734762858,1.048815298318548,6
sample_04156_MST_5,ambiguous_cluster,0.9,0.7788722191114348,0.867166933291865,0.8589002014208356,0.6896429872435839,1.094517220902405,4
sample_04157_MST_5,ambiguous_cluster,0.3,0.7261011940316305,0.5845189067524038,0.6477762372337421,0.5243121304385585,0.9674212453872812,6
sample_04158_MST_5,ambiguous_cluster,0.7,0.6676208816848768,0.6378905148798645,0.7227905233274503,0.5799559092985159,0.8978277367552234,5
sample_04159_MST_5,ambiguous_cluster,0.7,0.8413593813336122,0.8186563922611939,0.6439599294220402,0.5193564343825207,0.6525454169479902,5
sample_04160_MST_5,ambiguous_cluster,0.9,0.8242012664079909,0.8398148722867183,0.860336733026624,0.7139083078055475,1.074435474282257,6
sample_04161_MST_5,ambiguous_cluster,0.3,0.794972713219842,0.42850173292069377,0.6371076224361139,0.5312167329017031,0.9607605488291451,10
sample_04162_MST_5,fist,0.9,0.31058735636323975,0.5131646830022885,0.4022435748364475,0.5300941908794701,0.5143987142614649,9
sample_04163_MST_5,ambiguous_cluster,0.8,0.7521912999575491,0.7329613885814336,0.5925969933645374,0.5552750150047097,0.9290238792758052,5
sample_04164_MST_5,ambiguous_cluster,0.7,0.7938510441525322,0.6748561320294203,0.6434719610258737,0.5776756551961565,0.8997169083758089,11
sample_04165_MST_5,fist,0.9,0.5359041338249446,0.4539237779903818,0.42736638422105705,0.4466918267935728,0.42072648345355396,9
sample_04166_MST_5,ambiguous_cluster,0.9,0.7683400509194728,0.5172409622656894,0.588036038026386,0.5667190362636036,0.8613391441217506,7
sample_04167_MST_5,fist,0.9,0.35460044526472234,0.46731605974621704,0.5040353893307776,0.46116546880686327,0.27521878643271486,9
sample_04168_MST_5,ambiguous_cluster,0.7,0.7183126338699043,0.743679328757642,0.649407226467743,0.5817360597515325,0.8705478655090478,11
sample_04169_MST_5,ambiguous_cluster,0.9,0.7350214820263069,0.8640849010883894,0.8428832511615189,0.6966533126421345,1.0515773749310502,4
sample_04170_MST_5,ambiguous_cluster,0.7,0.7957541444826547,0.7473162135569981,0.6553474236465135,0.5469585799878497,0.9530403545133208,4
sample_04171_MST_5,ambiguous_cluster,0.7,0.7692224971893432,0.7039937321878661,0.6060566951091924,0.5063505425552381,0.8754448208922485,1
sample_04172_MST_5,ambiguous_cluster,0.7,0.7838811651738947,0.67006099512888,0.6549875424337592,0.5482965455779029,0.8374836880341653,4
sample_04173_MST_5,ambiguous_cluster,0.8,0.7485706923420076,0.7182154326314172,0.5899334624320374,0.5678581207616464,0.9680222618729938,11
sample_04174_MST_5,ambiguous_cluster,0.7,0.6696080608168673,0.663666906271544,0.6413171273841229,0.4949019606042572,0.9619908896946414,11
sample_04175_MST_5,fist,0.9,0.35334905114492543,0.497556090325662,0.42527389111605324,0.47911038793229055,0.6795773488887287,8
sample_04176_MST_5,ambiguous_cluster,0.8,0.6934733948302223,0.633464065941869,0.5875445740238375,0.5886616482996331,0.8610228692842433,11
sample_04177_MST_5,ambiguous_cluster,0.7,0.5942617238508517,0.7638882048447049,0.8222880138955383,0.6296792862372917,1.0348517880456247,10
sample_04178_MST_5,ambiguous_cluster,0.7,0.6578353521328247,0.7071540271780615,0.6629042862133789,0.5681428914336424,0.859443142035582,3
sample_04179_MST_5,ambiguous_cluster,0.9,0.34454610381668294,0.5787951435229214,0.5302681270887923,0.5555073745494421,0.4069224992632775,10
sample_04180_MST_5,ambiguous_cluster,0.7,0.7129899860547739,0.7432243922351456,0.6104701790275029,0.499394381014699,0.9114730605689515,5
sample_04181_MST_5,ambiguous_cluster,0.9,0.8212990301527507,0.9288761968037943,0.8785040632422022,0.6535494881261428,1.0318818521785593,2
sample_04182_MST_5,ambiguous_cluster,0.9,0.7921383393628676,0.8425397993397322,0.8288151932471091,0.6576153968151879,1.0377433773438114,2
sample_04183_MST_5,fist,0.9,0.31815333755731334,0.5107458421697336,0.5860713474012276,0.440224717087698,0.5387929109881093,8
sample_04184_MST_5,ambiguous_cluster,0.8,0.7341848323735765,0.695592876574618,0.5995985640729392,0.5958703614180431,0.9363194832823939,10
sample_04185_MST_5,ambiguous_cluster,0.9,0.7552616002080635,0.865325175185285,0.8055241191586305,0.6907579097193786,1.0578974529835112,10
sample_04186_MST_5,ambiguous_cluster,0.8,0.7026207907356145,0.704364618407215,0.5946632033620064,0.5831998939823577,1.0112368016283182,7
sample_04187_MST_5,ambiguous_cluster,0.7,0.7395757586838402,0.7433917661536,0.6681842982507291,0.5561786396314516,0.8728197715685706,7
sample_04188_MST_5,ambiguous_cluster,0.7,0.7384202499992337,0.6437040605591557,0.6455679756019098,0.5123774648086901,1.011452521663402,6
sample_04189_MST_5,fist,0.9,0.3888145523092342,0.43505261585592436,0.5435397199284655,0.3755183233365522,0.6209682567610941,8
sample_04190_MST_5,ambiguous_cluster,0.9,0.8024961638532062,0.8718302099546442,0.8404328808938271,0.6859940624756155,1.041870717835651,4
sample_04191_MST_5,ambiguous_cluster,0.9,0.746343262069624,0.8733776669182095,0.8111341249523056,0.672470904268238,1.0662145288588436,11
sample_04192_MST_5,ambiguous_cluster,0.9,0.8193692680943623,0.8218533615007984,0.8191663548426655,0.6360942007989017,1.0635250021511273,10
sample_04193_MST_5,ambiguous_cluster,0.3,0.6353769863329166,0.5157846493821718,0.6553525773396756,0.6236927695629827,1.015960373623559,11
sample_04194_MST_5,ambiguous_cluster,0.7,0.712210428722819,0.6805878622891326,0.6513197680383657,0.44434992514039134,0.9469238313785054,7
sample_04195_MST_5,ambiguous_cluster,0.9,0.7740198107102179,0.879088607696727,0.7836272301228551,0.6591780894116724,1.0419385687052687,10
sample_04196_MST_5,ambiguous_cluster,0.9,0.7146713463791743,0.6226953863935436,0.6480575456959113,0.6138218598078549,0.9799679799012544,7
sample_04197_MST_5,ambiguous_cluster,0.9,0.7369660565977442,0.6263416398931818,0.653347121540053,0.6133872737978064,0.895304236647404,1
sample_04198_MST_5,palm,0.9,0.794226189195604,0.7831344516402593,0.8463875529077255,0.6793375442899042,1.061278138842193,0
sample_04199_MST_5,ambiguous_cluster,0.9,0.8320132182874632,0.8387491158163836,0.8100716867724259,0.6922326158730041,1.0354047563308078,6
sample_04200_MST_5,fist,0.9,0.4044746613073084,0.4892918969568275,0.4603999382799941,0.5318738523805112,0.7318016402405906,9
sample_04201_MST_5,ambiguous_cluster,0.7,0.6964124139681103,0.6973941757091471,0.605650359587705,0.49918274885462544,1.0130706717829872,5
sample_04202_MST_5,ambiguous_cluster,0.3,0.771966585188729,0.7167481749421545,0.599472192597591,0.6147658132857823,0.9639590182604618,6
sample_04203_MST_5,ambiguous_cluster,0.9,0.8357939862905404,0.809026737780037,0.8153199348294525,0.6284250015391822,1.0544415388588544,4
sample_04204_MST_5,ambiguous_cluster,0.9,0.3081473990202667,0.5973538849520184,0.4553514741003637,0.4647041163352414,0.7870088460312763,5
sample_04205_MST_5,palm,0.9,0.8703485239436565,0.8818774145526765,0.8347497169106708,0.6999296206575775,1.0530360586120815,0
sample_04206_MST_5,ambiguous_cluster,0.8,0.72118598270596,0.6957158371808099,0.5698098562839825,0.5674679999174996,0.8340190153321814,5
sample_04207_MST_5,ambiguous_cluster,0.7,0.7191366207232589,0.6542549655573575,0.6938218655952971,0.5411126770066232,0.9204347676857924,7
sample_04208_MST_5,fist,0.9,0.38376589317182236,0.48064512036741885,0.46250963035505,0.5134042823223147,0.5619910141948101,9
sample_04209_MST_5,ambiguous_cluster,0.7,0.7475214304322539,0.6506733707249771,0.6106817398707793,0.5361222522758251,0.961741845430286,3
sample_04210_MST_5,ambiguous_cluster,0.3,0.7639939972350939,0.5780693256525058,0.6709106751582155,0.5494182620420874,0.9681016924326364,6
sample_04211_MST_5,palm,0.9,0.7978144967203296,0.8261583419328755,0.8541768015352471,0.6763754029509186,1.075000376341277,0
sample_04212_MST_5,ambiguous_cluster,0.8,0.7617134481166872,0.6463246311810706,0.5330015672937203,0.5458450248911614,0.924798070758712,3
sample_04213_MST_5,ambiguous_cluster,0.3,0.7269580328701745,0.6695174732720178,0.5909555820501333,0.6338548860460359,0.9896626990412769,2
sample_04214_MST_5,fist,0.9,0.2514116983513575,0.46595090643690157,0.5926108251305203,0.4525641159241356,0.4955137409044299,8
sample_04215_MST_5,palm,0.9,0.8076666424919441,0.8277914169364959,0.8047342293223153,0.676008495701703,1.0397928207790637,0
sample_04216_MST_5,ambiguous_cluster,0.7,0.8507871726838924,0.6997757576488621,0.6392950306100638,0.5493911921697482,0.8882964064063318,1
sample_04217_MST_5,palm,0.9,0.799385396221256,0.8437118360058363,0.8148591954042029,0.6796991773398957,1.0761910593627868,0
sample_04218_MST_5,fist,0.9,0.3896266796003013,0.5138455296798694,0.5252515986655959,0.44319675678646264,0.42414396651059133,9
sample_04219_MST_5,ambiguous_cluster,0.9,0.22962054844261937,0.4970774329112816,0.3636892566443109,0.5083439840196001,0.45507191881199727,1
sample_04220_MST_5,palm,0.9,0.8005881327833289,0.8662671573470255,0.817481935868666,0.6359098615445394,1.0122158596638675,0
sample_04221_MST_5,ambiguous_cluster,0.7,0.7598901449224643,0.7033376054467351,0.734570765746865,0.5864152769044675,0.9931490969389901,2
sample_04222_MST_5,ambiguous_cluster,0.7,0.7498817776607762,0.6268979284018598,0.7151566338861354,0.5256736662997252,0.9068534432479939,10
sample_04223_MST_5,ambiguous_cluster,0.7,0.7167319756341174,0.7026395844278734,0.7161207821086853,0.5237539460485826,0.8854554530937271,5
sample_04224_MST_5,ambiguous_cluster,0.7,0.7452367322723946,0.7117624741064396,0.6254610729597573,0.4426269346926783,0.9445726579547985,7
sample_04225_MST_5,ambiguous_cluster,0.7,0.7101695565112274,0.7158425045353753,0.6591940857200146,0.5641719027699549,0.9351008117919251,11
sample_04226_MST_5,ambiguous_cluster,0.9,0.8016267994393632,0.8800703426303546,0.7908458917106207,0.6825436027418842,1.028158921739774,2
sample_04227_MST_5,ambiguous_cluster,0.8,0.7667345009412084,0.7127721174257781,0.5699572373286772,0.556354345870119,0.96037012139572,4
sample_04228_MST_5,palm,0.9,0.8703589248818705,0.8215899614915245,0.7972552898023116,0.6487871159332207,1.0699273315324174,0
sample_04229_MST_5,ambiguous_cluster,0.3,0.7263473906445846,0.5562499605130842,0.6094574425814148,0.6020750414646847,0.9337361016491001,11
sample_04230_MST_5,ambiguous_cluster,0.7,0.776489870716047,0.6354215868294735,0.6753033325619315,0.5662662017588216,0.8888638477199484,5
sample_04231_MST_5,ambiguous_cluster,0.7,0.7695511281378287,0.6839149314762559,0.7220698284367307,0.5422942897720552,1.013907084778825,10
sample_04232_MST_5,ambiguous_cluster,0.9,0.8280834303650405,0.810297388491144,0.8028322084162349,0.6343599388224163,1.043192369814915,11
sample_04233_MST_5,ambiguous_cluster,0.9,0.6559212433955874,0.5943881457653973,0.5250975237421213,0.5351369772862836,0.8795209262580121,2
sample_04234_MST_5,palm,0.9,0.7411326557467723,0.8499846021893118,0.861531192049691,0.6653336334664322,1.0436179574244286,0
sample_04235_MST_5,ambiguous_cluster,0.7,0.8172387512835279,0.7521403542704834,0.7293235943681482,0.5935612168741808,0.919177160647775,6
sample_04236_MST_5,ambiguous_cluster,0.7,0.7776382080429306,0.6690141361696448,0.6133272559012652,0.5633844260166864,0.9190732275430287,10
sample_04237_MST_5,ambiguous_cluster,0.9,0.7442016930714174,0.7857594466526109,0.6383469592612404,0.6050004470023704,0.8588081351510929,1
sample_04238_MST_5,fist,0.9,0.26510982268156746,0.535749450956104,0.5229205388081876,0.5038554309091549,0.6547878655856094,9
sample_04239_MST_5,fist,0.9,0.3118610524922796,0.47874207736866714,0.4265804853449134,0.5293969902646982,0.498678975085073,8
sample_04240_MST_5,ambiguous_cluster,0.7,0.7865755134185488,0.7327434645968792,0.7249762369924528,0.5169898026337477,0.8634504655639914,10
sample_04241_MST_5,fist,0.9,0.4491040520406973,0.5368485473827105,0.516680447448069,0.45366227463978215,0.5071114013455037,8
sample_04242_MST_5,ambiguous_cluster,0.8,0.7271604770343417,0.6875738348702846,0.5485624113261254,0.531602469688059,0.983583330338214,2
sample_04243_MST_5,ambiguous_cluster,0.8,0.7546399771714031,0.6298086261537852,0.5881553022211302,0.5386137417580857,0.9876731210894217,3
sample_04244_MST_5,palm,0.9,0.7501548412508219,0.8640103962728025,0.8117165281062096,0.6326523233515331,1.0282215701919992,0
sample_04245_MST_5,ambiguous_cluster,0.7,0.6968035186891275,0.778926209091799,0.6776954924251098,0.5398171687449894,0.8455151742503597,7
sample_04246_MST_5,palm,0.9,0.8406303473000355,0.8606198826688516,0.7748707045471102,0.6712228233660502,1.0679057576399213,0
sample_04247_MST_5,ambiguous_cluster,0.9,0.7654229461743572,0.8000401040119363,0.7796849542718921,0.6839302726355174,1.056888594668724,2
sample_04248_MST_5,ambiguous_cluster,0.7,0.7821790675598602,0.6601286082855575,0.6447348662672794,0.5410617394214392,0.9969463088931091,7
sample_04249_MST_5,ambiguous_cluster,0.7,0.7571836112690988,0.6113172789629366,0.6696384305531198,0.5206661103446126,0.9693940761751773,5
sample_04250_MST_5,ambiguous_cluster,0.7,0.7181316337958007,0.7546573985171476,0.6422790410199455,0.5178703241603122,0.9806842709150471,11
sample_04251_MST_5,fist,0.9,0.4261592309183624,0.44897227140702883,0.4860140765235078,0.45731627171476535,0.4902692826326144,8
sample_04252_MST_5,palm,0.9,0.8572626976562596,0.7743773092983943,0.8460848268395811,0.6633818241954182,1.045253901509049,0
sample_04253_MST_5,ambiguous_cluster,0.9,0.7897439644921247,0.8060939847267361,0.8056355554718937,0.6390776392855831,1.042907885913666,3
sample_04254_MST_5,ambiguous_cluster,0.7,0.7271896533624894,0.7392706436268583,0.7402848985763061,0.545646305832281,0.9712550362145289,6
sample_04255_MST_5,ambiguous_cluster,0.9,0.28061865450411544,0.4848116399444582,0.4602728768243998,0.3969871824895717,0.8304384356065662,1
sample_04256_MST_5,ambiguous_cluster,0.7,0.7187411330693109,0.7282534328049681,0.6712273259015553,0.5318754894665615,0.8785117680293247,10
sample_04257_MST_5,ambiguous_cluster,0.9,0.8189337306989148,0.7684377042096618,0.8357058414011942,0.6431120711589868,1.0574323174942206,6
sample_04258_MST_5,ambiguous_cluster,0.7,0.8128663269056052,0.6574751071569193,0.7311131575807105,0.4925556210570075,0.9554757756540141,2
sample_04259_MST_5,ambiguous_cluster,0.9,0.758568740049697,0.8453743687623241,0.8282110904357979,0.6714484230644555,1.0549120243044297,6
sample_04260_MST_5,ambiguous_cluster,0.9,0.8456562611864228,0.8700197937693358,0.8384924726639286,0.7049026777495137,1.0386883718340731,2
sample_04261_MST_5,ambiguous_cluster,0.8,0.7446064136273334,0.6771994411240135,0.5142747182792909,0.5353870024543754,0.9866234851793801,10
sample_04262_MST_5,fist,0.9,0.23513639102149464,0.5294849682649687,0.5722498076273158,0.48020547356920373,0.5097450675104122,9
sample_04263_MST_5,ambiguous_cluster,0.9,0.7626353856149021,0.6867284630245799,0.7033779693907266,0.6206027801722598,0.9630288698497597,5
sample_04264_MST_5,ambiguous_cluster,0.8,0.770393003808305,0.6106848566567495,0.5898023311915568,0.5211928746363328,0.9806940882044968,5
sample_04265_MST_5,ambiguous_cluster,0.7,0.7557693768721805,0.7048735674267214,0.6610153143729629,0.5839064311293163,0.9899912430896954,11
sample_04266_MST_5,ambiguous_cluster,0.7,0.7025459298518626,0.6509104734198242,0.6733538607094945,0.5278567854059519,0.7936804522684066,10
sample_04267_MST_5,ambiguous_cluster,0.9,0.7561768596396731,0.8208000690129941,0.789458571930194,0.662357133267619,1.0536828668084006,11
sample_04268_MST_5,palm,0.9,0.8291176804283004,0.757027570714841,0.8023835235094461,0.6410936379850531,0.9960010277988132,0
sample_04269_MST_5,ambiguous_cluster,0.3,0.5145292541603687,0.666049889037931,0.5940990022562069,0.46588843170677835,0.3778765987668131,1
sample_04270_MST_5,ambiguous_cluster,0.7,0.6932880513192189,0.6340171346970391,0.7057471649253143,0.5689339966552746,0.9428137433867292,6
sample_04271_MST_5,ambiguous_cluster,0.7,0.7914307988962955,0.6814393653635216,0.7001139665378835,0.5580919943926294,0.9939831478026733,2
sample_04272_MST_5,ambiguous_cluster,0.7,0.7415181427508156,0.6909770955902944,0.7806508157282648,0.493427376680148,0.8071537318360427,2
sample_04273_MST_5,ambiguous_cluster,0.7,0.732881291966008,0.6628922998792951,0.6357662724171521,0.5275154899995275,0.9783472996445,5
sample_04274_MST_5,palm,0.9,0.8123290739299478,0.8582289192977602,0.7705470649340018,0.6733897514326601,1.0318642392595447,0
sample_04275_MST_5,ambiguous_cluster,0.3,0.7493819247214917,0.5118554104661195,0.6021670035717126,0.5312804642254051,0.9694445875345343,10
sample_04276_MST_5,ambiguous_cluster,0.9,0.7762299407455362,0.7922536989230797,0.8199283922246267,0.7010516476271724,1.0667711074038866,7
sample_04277_MST_5,ambiguous_cluster,0.3,0.34307993593060965,0.5220119576904906,0.6637852712694637,0.513499937887389,0.7333503482440927,1
sample_04278_MST_5,ambiguous_cluster,0.9,0.6518483966764139,0.625113743835076,0.7349240559322986,0.6197582362318923,0.8700238448934143,6
sample_04279_MST_5,ambiguous_cluster,0.7,0.716472288484642,0.7575096331803735,0.6659045977620119,0.5637306625229088,0.9908864506012796,10
sample_04280_MST_5,fist,0.9,0.38189872294059063,0.49489750859534787,0.42652721461017146,0.4807534841220175,0.49991166927242014,9
sample_04281_MST_5,ambiguous_cluster,0.9,0.4034705490312554,0.5588475144426627,0.4124540875294637,0.44075094779747487,0.500343044737179,1
sample_04282_MST_5,ambiguous_cluster,0.7,0.755539938233894,0.610434044805472,0.6333325262261902,0.48437120337085016,1.0064447771273934,7
sample_04283_MST_5,ambiguous_cluster,0.9,0.7277297029390931,0.7545217081813348,0.8593747904017363,0.6672728842316177,1.0215433664507065,6
sample_04284_MST_5,fist,0.9,0.3202190034387049,0.5308232552131559,0.3881635712908353,0.43302477516328297,0.3205753796545589,8
sample_04285_MST_5,ambiguous_cluster,0.7,0.7626738210076535,0.6009408307759335,0.6824759778523569,0.5817150082093165,0.8022991701105133,1
sample_04286_MST_5,ambiguous_cluster,0.9,0.8091854633932622,0.8152836589558045,0.7990297716815653,0.6504428109634963,1.0424372173082692,2
sample_04287_MST_5,ambiguous_cluster,0.7,0.7240699226184291,0.6204227258523755,0.6132042933981162,0.564378531061752,0.9527816307534772,11
sample_04288_MST_5,ambiguous_cluster,0.7,0.7387654388690095,0.7468562994347053,0.6872838839779642,0.5481734113130454,0.9530697766432635,7
sample_04289_MST_5,ambiguous_cluster,0.9,0.78259390604901,0.7922830923151093,0.8339717475146603,0.6484383406393552,1.0479190289949063,3
sample_04290_MST_5,ambiguous_cluster,0.9,0.8037689749955963,0.84309062359964,0.771637228921022,0.6606071782744847,1.0388791527880834,2
sample_04291_MST_5,ambiguous_cluster,0.9,0.7543720216342091,0.6897294018884452,0.6332568767760246,0.6195384502739343,0.9203702544279796,5
sample_04292_MST_5,ambiguous_cluster,0.9,0.8491689950479392,0.8175644157959584,0.8069693117390714,0.6537006559252125,0.9987313515242343,3
sample_04293_MST_5,ambiguous,0.3,0.5412531631687258,0.6086229217726894,0.5467455726845489,0.5300886862400435,0.4163005796817894,8
sample_04294_MST_5,ambiguous_cluster,0.9,0.3526281592370611,0.3928542226681261,0.5424132836056748,0.509452729300598,0.8065346724633672,1
sample_04295_MST_5,ambiguous_cluster,0.9,0.8354503205954953,0.8833178537067429,0.8196501861656118,0.6755138545925312,1.0602514579634672,6
sample_04296_MST_5,ambiguous_cluster,0.7,0.7335574795867553,0.6041944417015083,0.7690055797530122,0.56876450691435,0.9801323210656335,5
sample_04297_MST_5,ambiguous_cluster,0.9,0.4326497456065534,0.4162267019479639,0.5729513598157412,0.49052347638204685,0.6881170067933525,7
sample_04298_MST_5,fist,0.9,0.36448317388672125,0.46141572305530976,0.44517396843776336,0.4974908252956271,0.6526454979683329,9
sample_04299_MST_5,fist,0.9,0.32064515083211287,0.3786128568087458,0.5326893343476573,0.47737623894030295,0.742483091019572,9
sample_04300_MST_5,ambiguous_cluster,0.7,0.7154219711695854,0.6401691334729448,0.6543336524538176,0.5496941383747931,0.9969007830149984,5
sample_04301_MST_5,ambiguous_cluster,0.7,0.6458188334404555,0.6335771969557682,0.6837393477213572,0.5564214349043088,0.9100603653857339,2
sample_04302_MST_5,ambiguous_cluster,0.7,0.7559671009780241,0.7731474875250386,0.6567747022933529,0.49926794109961353,0.879543501377594,10
sample_04303_MST_5,ambiguous_cluster,0.3,0.7135029646323077,0.5873985143296978,0.6613883159357676,0.5661113279375283,0.8997583218089742,4
sample_04304_MST_5,fist,0.9,0.4068110791330822,0.4435223465056981,0.44464352518116346,0.49504620723463083,0.5453979546795994,8
sample_04305_MST_5,ambiguous_cluster,0.9,0.7710269443329855,0.8439301737969677,0.8227856452315748,0.6396751956588325,1.0279204947336813,6
sample_04306_MST_5,ambiguous_cluster,0.3,0.47268624165227324,0.629602169336806,0.41041608886556535,0.4342850062308157,0.3754858139086499,1
sample_04307_MST_5,ambiguous_cluster,0.7,0.719883974584281,0.6433546952013748,0.6524572699713314,0.5617766963509403,1.0267025242295649,5
sample_04308_MST_5,ambiguous_cluster,0.9,0.8534057878995481,0.8421419322714198,0.8243043243149878,0.6376119994243428,1.0306996451396246,11
sample_04309_MST_5,ambiguous_cluster,0.7,0.6680059819176697,0.616444901403266,0.686410133090604,0.5307310159264682,0.9245517623350749,1
sample_04310_MST_5,ambiguous_cluster,0.7,0.7576772684750762,0.6126807822799064,0.7029337638744021,0.5541908357270738,0.8347517265081016,2
sample_04311_MST_5,ambiguous_cluster,0.7,0.7071516357411196,0.6626426508495595,0.6924454187444715,0.5815791214033212,0.9156618192768544,6
sample_04312_MST_5,ambiguous_cluster,0.9,0.8281448129737374,0.8314417911012988,0.8496775484281196,0.672563550680743,1.062054250068977,3
sample_04313_MST_5,ambiguous_cluster,0.7,0.6412500084341997,0.6572606311202809,0.6559758540651335,0.5291043248872274,0.979826781461735,5
sample_04314_MST_5,fist,0.9,0.3637515999693299,0.38363412124897384,0.5480799884487596,0.5575408894409863,0.5333420836531781,8
sample_04315_MST_5,ambiguous_cluster,0.7,0.7901591095772785,0.6879126432974813,0.6117779699224757,0.5177403017110334,0.9168534917782116,5
sample_04316_MST_5,ambiguous_cluster,0.9,0.8264624565760328,0.8469917613093662,0.8061674110539716,0.6422765056870037,0.9977352111673101,2
sample_04317_MST_5,fist,0.9,0.341532148215557,0.4893823645670658,0.40367122140926126,0.570738670634953,0.6257560247789319,9
sample_04318_MST_5,ambiguous_cluster,0.9,0.8235857083296921,0.8291260116411515,0.8325214585411984,0.6481584532975205,1.0437643073228593,3
sample_04319_MST_5,ambiguous_cluster,0.3,0.6974100177217766,0.5257817328014045,0.725425561628422,0.5295267809540161,0.9750095618367084,7
sample_04320_MST_5,ambiguous_cluster,0.7,0.7793147791647844,0.6998322836473416,0.6278066245901086,0.5555912811487415,1.0039309009970023,5
sample_04321_MST_5,ambiguous_cluster,0.8,0.6861913404562684,0.6136762861022901,0.5995126858543635,0.5820373801425728,1.0003344379542398,11
sample_04322_MST_5,ambiguous_cluster,0.7,0.6756427247923982,0.6727926685362527,0.7026616466990707,0.4893270342022935,0.9399752968750184,10
sample_04323_MST_5,ambiguous_cluster,0.9,0.7528832493475284,0.8922067711574944,0.8319350638095915,0.679466536773717,1.0304426718141062,2
sample_04324_MST_5,ambiguous_cluster,0.7,0.7887752343897064,0.6949767274167286,0.6237128830051086,0.5518091419139447,1.017550205889145,11
sample_04325_MST_5,palm,0.9,0.7955845001793906,0.813319482001025,0.8365591055465827,0.6757888150167489,1.057899449318778,0
sample_04326_MST_5,ambiguous_cluster,0.7,0.7346295767302079,0.7042037646248059,0.6618702816985097,0.5720035887474594,0.91659196654302,5
sample_04327_MST_5,ambiguous_cluster,0.9,0.4286842538826633,0.402463640520476,0.5876667545711497,0.5199435635119886,0.6734487445460845,1
sample_04328_MST_5,ambiguous_cluster,0.7,0.6867394253401833,0.7712136628280509,0.6363402592552504,0.531460144396975,0.9489504095517436,11
sample_04329_MST_5,ambiguous_cluster,0.3,0.7949887039898875,0.5661862709862973,0.6647378645971957,0.5611813419534015,0.9186990431000124,5
sample_04330_MST_5,ambiguous_cluster,0.9,0.7829068408684657,0.6780938069842202,0.7021477898647871,0.6032350820255352,0.8990112779782944,4
sample_04331_MST_5,ambiguous_cluster,0.7,0.6922113129272436,0.7455216428417701,0.6042158176441309,0.5495780875373216,0.9487094904143325,7
sample_04332_MST_5,ambiguous_cluster,0.7,0.7709664066394787,0.6474913407490552,0.6486096807514425,0.5690083536078593,0.8397245036297329,1
sample_04333_MST_5,palm,0.9,0.7469238949428699,0.8539602358984097,0.828734445819147,0.6125325758936824,1.0650371016382405,0
sample_04334_MST_5,ambiguous_cluster,0.9,0.7493299894500177,0.8014377906978134,0.8279807377225801,0.6668116139181748,1.068688042844007,3
sample_04335_MST_5,ambiguous_cluster,0.7,0.7249343856742281,0.6226947982234725,0.7385493026875273,0.5832075487376909,0.9387667258002554,11
sample_04336_MST_5,ambiguous_cluster,0.7,0.7812988064219578,0.6800214263630876,0.618460044339106,0.5296185891099514,1.0058370913306598,5
sample_04337_MST_5,palm,0.9,0.8272343384051578,0.7907001200478878,0.7886171285335188,0.6733501434732704,1.0643514990596115,0
sample_04338_MST_5,ambiguous_cluster,0.9,0.43243715500737967,0.5646714658052507,0.3923602392229363,0.5338883735428377,0.6868450687514273,7
