path,label,source
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d389dff2-639d-4e11-a180-16bbbbb79193.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d3bcca71-bdf3-4165-9ee1-90446e38d38a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d3ecbfb0-fc41-4c34-b211-34a82fbf1895.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d4363bef-5090-482c-9e64-68d2a67cec6a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d45f82d7-3394-45e4-96dc-2992777e934d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d481edf0-6fd4-401c-8d3a-8687e314a7a1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d49b6ce0-c453-4b52-a986-e7b144e29057.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d4c9d119-a908-4251-bfb1-1a769320da74.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d4eaa794-43bd-47b4-89d9-790b769b0f65.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d50ecf28-3286-4f5d-852b-a7505578b52f.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d5541902-db69-4eaf-8210-a5d9fb72eeba.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d585a8d0-cce0-4c42-90a4-d37c6f1ba75d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d5b0fcbf-6630-4409-b646-122c8fedccf5.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d5d1cad2-8137-4c17-b883-721c4f2054ff.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d5fb7510-5823-4fc1-8718-db202cbab5b6.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d6276790-5457-4ecd-960b-a50e4fc87415.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d6537d12-c3e9-402b-b969-ae878029c345.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d674d932-56ab-4c2a-8d97-05f32f4f61ce.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d6a64dc3-12b3-4905-97a6-dd1e4fd83cfe.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d6ca16c3-6383-4f89-859b-a87bc757660d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d6e63e37-0827-4cde-b66e-657dd7a9d7e7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d71ee6ce-97d5-4739-ba07-32bf2c9fb601.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d74a348f-beb1-4d4d-8ba8-2fcc34c17dd1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d769381c-b34e-4cb3-8304-f9e59c1efef6.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d77fd2d2-7318-4276-b129-c0a11c387999.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d7a8074f-55f4-4389-beb3-f8782a21f8cf.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d7cf3743-d607-4c35-ab9b-722eacb76f22.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d7f05c92-73ab-4b5b-81de-7c4347c01722.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d80a11fa-7627-406a-aa68-522800ef066d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d830f7c6-8605-48a8-a582-80810714f3b6.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d868cabe-cdbd-4219-a4ea-408921036818.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d895672b-46b5-406e-bb3d-3250bd9d9a97.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d8b21fe6-f5ed-4a97-9eab-0ada76998946.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d8e268d0-6f20-42aa-a85c-8bc2b7843941.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d91c9ad8-7046-4380-a1d9-e99d064af21a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d9367068-195e-4ce7-8880-5b805c98ca3f.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d95f901f-5d7d-4564-b338-4f05a473162d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d97e4c3d-c022-482e-acf9-fab9dc67993e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d9a431a8-f8b5-450a-a7d5-5d4cff0c0847.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d9c17578-ad20-4713-bd63-398d50c066df.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\d9f40cc8-3f61-4a1b-86af-02fe91f36541.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\da1cebbf-f4b4-4f75-80d2-e3691842fec2.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\da3d4b16-2225-411f-ae5d-030525193ca5.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\da5c2bdf-ce38-4fbb-85af-1dbd8972ef66.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\da7c7c07-cc17-4b53-9cc1-19acc9392d33.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\daa56b7c-b358-426a-96fd-0552840fb8ee.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dac65c34-ab23-431a-a4fa-520f486b5993.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dae0dff3-3558-4156-b54c-ab2619fe7ba7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dafeac20-c366-4967-99ba-058eb39d3397.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\db155557-bb0e-42eb-827b-636b7b288582.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\db44dd3c-c117-4606-8d32-34899163bdf1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\db641c39-8332-493c-9b5b-961bff8af6b7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dba29707-699a-4128-8c53-a1820b5450dc.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dbb9da14-37e0-464a-8c30-e6d4357a16f7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dbd97fbd-9d78-493d-9394-d5eff2ad0ed7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dc02a55d-d51c-4479-9b25-a8c23269a77e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dc48297e-4c75-412e-9522-50ecf8b77518.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dc75e959-1d29-4d56-af1e-67a0b95be127.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dc8c8dec-5b80-4c3d-b200-0223fbcbb9e5.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dcb4b580-9770-493e-a976-24cbac1ce300.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dcde4331-7d56-4aeb-beb6-7e48d6cde516.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dd03a14e-7357-4ce1-89ad-d44f6a04c9dd.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dd2e2dce-3f8e-4e2a-936e-e88f482c566d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dd547ba0-1e0e-46cf-b424-d06a25512fe8.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dd7068fd-f9ea-4f63-8031-1afb8426f812.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dd94b807-3484-4a9b-822a-05195a70565b.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ddb59294-8dd7-4397-96c7-48fe17486175.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dddac151-3fd0-4814-bfb2-e8f31a0f22a3.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\de004f23-6e17-45ce-acd0-3c30baa26728.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\de1f2b8f-6f1f-47dc-a335-a9ddf57eab48.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\de370a2e-f17c-4f47-9aa7-c3b3a3c1bb83.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\de5fe714-0a0c-4c14-ad96-b8efed2dcda0.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\de85b4f5-a8fb-41cd-8ed0-fe66e39c4939.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dea19219-105a-470f-8a53-4ea44b8b0e2e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dec54630-05cb-4d1e-b0d9-5371422027fd.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dee60b2a-2754-4bc8-981e-2450e7548dd1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\df070271-fa1e-44aa-aa2e-d732ba270311.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\df241459-e2d6-4a12-9323-0ec892b70bfb.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\df46ebab-849e-48f2-804e-c83db76bb202.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\df7c4d9c-e7b8-4eb8-aa95-ae71864e9a89.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dfa2e43e-0ccc-404e-9ad7-e08e57d5ad69.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dfc39c60-1241-41e3-a315-38a82b13365a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\dfeb841b-f480-4ad0-a387-a604896b96ad.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e01c0b01-98b3-4bab-b203-396c041c5807.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e04cfeb1-8072-4c38-9807-17c5d2d00e63.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e099cfc8-0b6c-42a8-912d-17827b296565.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e0c3480a-9353-41e7-b3c1-00d36f712667.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e0ee875b-025a-4d33-b3f5-5af1f4397755.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e10ba62b-3e20-42c0-98ad-356b9c182a19.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e12e526b-5867-413c-a656-39dfe69a26a1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e15b983d-c9b1-45b0-b17a-4f1dec7630ca.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e17f65c4-dd5a-4218-ae61-c4e5dab5168f.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e19c60db-2134-4a5f-b397-102f47cea749.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e1ea543b-6697-4bf8-a213-1982f5c3e5b6.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e2038df7-da28-4017-94ba-901a7e4dcece.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e22c617c-1171-4810-a5ef-c3c30de1ae06.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e25e8e34-b7ec-4287-bb6c-4b9bc4f2b3c8.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e2a0ff60-dcd6-4ace-9664-e06f3fd29a0c.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e2bc0483-a64a-42c1-8bd3-fc3e74f07b05.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e2e4a1a2-218a-4090-949d-764343855b63.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e30fc8fa-2228-491a-857f-6cd9a605d0e9.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e346b7fd-71fa-414f-93c8-6b3ea615236a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e363d842-9051-4a51-a509-b7bceb48e4a5.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e37f14d8-d595-4dbe-b250-2edf7b863c65.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e3a0326f-37ac-4af5-b92d-8ec8c51058d1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e3b5905a-7fa7-4bfb-9d00-7816fffffc3d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e3cd62a9-a04e-42fc-985d-cc314b79a010.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e3fda79d-5ba5-479a-80ac-3385554137ac.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e4258389-af77-45f6-8263-1e53d5009b1e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e44a5e1b-6599-4315-8285-af429d3b674d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e497b969-761f-4491-bb40-84fea12dea0c.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e4c29576-1656-488a-ac39-761ec0e73c0e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e4f56856-45c1-4e14-9ec2-a341f495b7f1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e50c9c70-f8ab-4bee-b799-58b05a5b2467.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e53679cc-27e9-4a30-88d0-eff353f49222.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e5643eed-7c80-4977-86b1-f5f4748b72e9.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e59ff69d-b9ac-428f-b44a-d2426c4da013.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e5ccdf44-4062-41dc-967d-f75d088a6301.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e5f4a115-258f-45a9-916b-1fb51f5e7812.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e6231319-a49a-4ac0-908d-745b3b9ea381.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e676f57e-c403-4739-85c2-81682cc13d42.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e68ea46f-b553-44ca-8180-bf9933cfc733.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e6b897f1-66af-4fbc-9444-921e88d0d4fa.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e6d569ae-15f7-4f36-8840-02b83b5acb31.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e6ec8840-3072-424a-a54e-26e33522355c.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e7118494-8379-4374-8e17-15b0ead4963d.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e74528b3-3fc8-44f9-8b8e-63056342c08e.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e767c15e-ab7c-4e74-916e-dedcb6627339.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e795677d-8b20-41db-8465-72a627642d84.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e7b49e2d-d7cb-42d4-bfa7-bc436a982051.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e7e11dcf-64bc-4769-84ad-713b99e42f1c.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e802279c-96ca-4cd8-b065-cc7d5a40ced5.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e8243f73-f9f2-41e2-a63f-5100a2ae7563.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e848da32-1f55-4c6b-ae0b-2a8dd31ac792.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e877d5f4-d1b9-4a35-9fa5-ce0695214ea6.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e8a725ca-f2b0-440d-a7e9-9bf393cb5277.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e8cb3d8f-445a-454f-aa60-be3360678da1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e8f766d6-2b0f-4780-a885-5bc2d208e8f3.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e931d268-3814-47ff-89d5-9441510f00fc.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e95f0552-58b0-482b-b1b9-54c2b0609a00.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e982cbb0-1d4e-4158-b9b6-57ba40641a96.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e9a03a1a-0c88-405d-8b22-40ab639d5bab.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\e9e7cc2f-d5ef-433a-879c-e1f646949c90.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ea47e489-5b14-420c-bba9-04819ecfd8de.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ea77fb35-c15d-4d71-879f-a1a7b8aa2543.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ea9d380e-9e35-4719-ab9b-576d0f36316a.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\eacb6a06-daf5-4279-b96d-545a972995b1.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\eafa3428-1768-4fcb-ad24-e1c80757a7b8.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\eb34cb40-6fc9-4431-bbb9-79bc51ebb188.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\eb6974af-54fb-4d62-9a8e-87e2a278942c.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ebc13c13-8888-44a4-ad43-39aa5dd636ca.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ebde9e49-b5b9-45e3-b467-37e6ea1fd145.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ec172f7b-08e8-485a-878a-69b63622746f.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ec36e2d4-63db-47b1-b472-d49075f38c3f.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ec4fc8a5-aab4-4d44-8a68-4d0c014498f9.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ec717a80-7d7d-4c15-9e3e-81966c263676.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ec99b0f1-62d7-4034-b5b4-f25b7c86c709.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ecd13fce-e976-439f-98c5-41e6a01dcdb7.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ecefe897-09b0-4689-bd40-453c157e47be.npy,train_val_peace_inverted,hagrid_nuevo
data\processed\secuencias_stgcn\hagrid_nuevo\train_val_peace_inverted\ed1faba4-abe0-419e-933a-9c105fea0d54.npy,train_val_peace_inverted,hagrid_nuevo
