sample_id,path_secuencia,label,condition,mst,mst_origin,dataset,split
8854a54b-2c01-44da-8206-d02ec89742f7,data\processed\secuencias_stgcn\8854a54b-2c01-44da-8206-d02ec89742f7.npy,three2,oscuro,9,imputed,hagrid,train
016c021f-d855-450f-abf6-ad26951033dc,data\processed\secuencias_stgcn\016c021f-d855-450f-abf6-ad26951033dc.npy,peace,claro,3,imputed,hagrid,train
023dfbdd-e9ca-438f-b391-9b5c2bd7510c,data\processed\secuencias_stgcn\023dfbdd-e9ca-438f-b391-9b5c2bd7510c.npy,stop,claro,1,imputed,hagrid,train
d19b238d-4832-4a1a-a5c2-4f8d3dd37a35,data\processed\secuencias_stgcn\d19b238d-4832-4a1a-a5c2-4f8d3dd37a35.npy,three2,oscuro,10,imputed,hagrid,train
8d528873-74a6-4ecb-a91d-8dee4acb3a66,data\processed\secuencias_stgcn\8d528873-74a6-4ecb-a91d-8dee4acb3a66.npy,peace_inverted,claro,3,imputed,hagrid,train
0019e6cf-ba51-4a13-8a73-d91edde95f6f,data\processed\secuencias_stgcn\0019e6cf-ba51-4a13-8a73-d91edde95f6f.npy,ok,medio,6,imputed,hagrid,train
5bc7c129-fb22-4b18-9fc9-d6f4e580d7af,data\processed\secuencias_stgcn\5bc7c129-fb22-4b18-9fc9-d6f4e580d7af.npy,call,medio,5,imputed,hagrid,train
1375a540-6d19-47c4-9aa1-104ffc11ca8c,data\processed\secuencias_stgcn\1375a540-6d19-47c4-9aa1-104ffc11ca8c.npy,three,claro,2,imputed,hagrid,train
1babac0a-62d3-44bc-862d-604e357a52ad,data\processed\secuencias_stgcn\1babac0a-62d3-44bc-862d-604e357a52ad.npy,stop_inverted,oscuro,9,imputed,hagrid,train
062704b2-58a6-42d6-866c-97a5564732f0,data\processed\secuencias_stgcn\062704b2-58a6-42d6-866c-97a5564732f0.npy,dislike,claro,4,imputed,hagrid,train
01c18c3b-4be2-4e4f-bdf9-4e95da7829fb,data\processed\secuencias_stgcn\01c18c3b-4be2-4e4f-bdf9-4e95da7829fb.npy,stop,oscuro,9,imputed,hagrid,train
8b8ee678-d5ee-48da-97d4-79c5949a9319,data\processed\secuencias_stgcn\8b8ee678-d5ee-48da-97d4-79c5949a9319.npy,two_up,medio,5,imputed,hagrid,train
a1fb16e3-a2d6-4187-ba20-ea3d4cba802d,data\processed\secuencias_stgcn\a1fb16e3-a2d6-4187-ba20-ea3d4cba802d.npy,peace_inverted,medio,7,imputed,hagrid,train
3b7aae91-e63e-4ecf-b57e-6685bc19b17c,data\processed\secuencias_stgcn\3b7aae91-e63e-4ecf-b57e-6685bc19b17c.npy,three2,claro,4,imputed,hagrid,train
ca76a0fc-d998-4b08-8c9f-85c1b9872355,data\processed\secuencias_stgcn\ca76a0fc-d998-4b08-8c9f-85c1b9872355.npy,stop_inverted,oscuro,9,imputed,hagrid,train
026c1813-c848-4544-bf75-89ea11656e6a,data\processed\secuencias_stgcn\026c1813-c848-4544-bf75-89ea11656e6a.npy,palm,oscuro,9,imputed,hagrid,train
018f48a1-f288-42ba-9b21-cd200d3d1fe1,data\processed\secuencias_stgcn\018f48a1-f288-42ba-9b21-cd200d3d1fe1.npy,stop,oscuro,9,imputed,hagrid,train
2740fe4b-54df-4fac-89e0-58c9c7c5b9d9,data\processed\secuencias_stgcn\2740fe4b-54df-4fac-89e0-58c9c7c5b9d9.npy,two_up_inverted,claro,4,imputed,hagrid,train
0324107e-b958-4ab2-ac28-b3586ce95533,data\processed\secuencias_stgcn\0324107e-b958-4ab2-ac28-b3586ce95533.npy,stop,medio,7,imputed,hagrid,train
2faf6444-0fed-4f60-9e1a-a63dc134a5be,data\processed\secuencias_stgcn\2faf6444-0fed-4f60-9e1a-a63dc134a5be.npy,three,oscuro,9,imputed,hagrid,train
00c7d5f3-ff27-455c-8b6e-cdc54aaaf427,data\processed\secuencias_stgcn\00c7d5f3-ff27-455c-8b6e-cdc54aaaf427.npy,four,medio,5,imputed,hagrid,train
a7ed0bc6-86bc-4a41-933c-5728336e6577,data\processed\secuencias_stgcn\a7ed0bc6-86bc-4a41-933c-5728336e6577.npy,two_up_inverted,claro,2,imputed,hagrid,train
0082f2ef-46d9-416d-81b6-9c23e3f8df89,data\processed\secuencias_stgcn\0082f2ef-46d9-416d-81b6-9c23e3f8df89.npy,stop,oscuro,8,imputed,hagrid,train
05c5af2c-3035-47c1-bef9-7960e73f9fbb,data\processed\secuencias_stgcn\05c5af2c-3035-47c1-bef9-7960e73f9fbb.npy,like,oscuro,10,imputed,hagrid,train
9064b0e5-fd0f-4454-9977-5427d0bbaf55,data\processed\secuencias_stgcn\9064b0e5-fd0f-4454-9977-5427d0bbaf55.npy,peace_inverted,medio,7,imputed,hagrid,train
023bff3c-b953-4b7e-adc8-2dd8adf26a70,data\processed\secuencias_stgcn\023bff3c-b953-4b7e-adc8-2dd8adf26a70.npy,like,claro,3,imputed,hagrid,train
96afa785-c9c4-4ecc-9e06-f902c5eac108,data\processed\secuencias_stgcn\96afa785-c9c4-4ecc-9e06-f902c5eac108.npy,stop_inverted,medio,7,imputed,hagrid,train
843cbafb-3486-45e3-888b-094de6bda6dd,data\processed\secuencias_stgcn\843cbafb-3486-45e3-888b-094de6bda6dd.npy,peace_inverted,medio,7,imputed,hagrid,train
01fb88bd-bb8c-46e7-89b9-031583bb22e8,data\processed\secuencias_stgcn\01fb88bd-bb8c-46e7-89b9-031583bb22e8.npy,stop,medio,6,imputed,hagrid,train
32ac34ce-1555-4f90-adad-290e92430577,data\processed\secuencias_stgcn\32ac34ce-1555-4f90-adad-290e92430577.npy,two_up_inverted,oscuro,9,imputed,hagrid,train
043b71d1-0895-48dd-b2a6-78ac69fd90b9,data\processed\secuencias_stgcn\043b71d1-0895-48dd-b2a6-78ac69fd90b9.npy,mute,claro,3,imputed,hagrid,train
0752b7fb-62a8-4676-94be-f31030425d93,data\processed\secuencias_stgcn\0752b7fb-62a8-4676-94be-f31030425d93.npy,palm,medio,7,imputed,hagrid,train
02c8fe29-1eda-4277-96c3-fddde7010817,data\processed\secuencias_stgcn\02c8fe29-1eda-4277-96c3-fddde7010817.npy,stop,oscuro,8,imputed,hagrid,train
abc625a9-1501-4e36-97fc-f62efe1f9295,data\processed\secuencias_stgcn\abc625a9-1501-4e36-97fc-f62efe1f9295.npy,stop_inverted,claro,2,imputed,hagrid,train
03dd31f8-e50d-43e4-96a5-5c1b9de5863c,data\processed\secuencias_stgcn\03dd31f8-e50d-43e4-96a5-5c1b9de5863c.npy,palm,oscuro,10,imputed,hagrid,train
970d474a-a39e-4f51-a633-a9a6e2c38da3,data\processed\secuencias_stgcn\970d474a-a39e-4f51-a633-a9a6e2c38da3.npy,stop_inverted,oscuro,10,imputed,hagrid,train
0124e22a-9103-4af8-9b67-477d995a28c4,data\processed\secuencias_stgcn\0124e22a-9103-4af8-9b67-477d995a28c4.npy,rock,oscuro,8,imputed,hagrid,train
0824f2f9-c590-4b73-b9eb-d6d00fca791a,data\processed\secuencias_stgcn\0824f2f9-c590-4b73-b9eb-d6d00fca791a.npy,like,oscuro,10,imputed,hagrid,train
03e1cb8a-1243-42d4-9e72-8938e95ae510,data\processed\secuencias_stgcn\03e1cb8a-1243-42d4-9e72-8938e95ae510.npy,rock,oscuro,9,imputed,hagrid,train
0014f118-ac28-4438-a72e-01b185dafc72,data\processed\secuencias_stgcn\0014f118-ac28-4438-a72e-01b185dafc72.npy,four,medio,6,imputed,hagrid,train
07231b0a-068b-4626-88ba-8b8c4e4d2630,data\processed\secuencias_stgcn\07231b0a-068b-4626-88ba-8b8c4e4d2630.npy,ok,medio,5,imputed,hagrid,train
056929fc-a948-493b-bc8a-5cb8f25b0b98,data\processed\secuencias_stgcn\056929fc-a948-493b-bc8a-5cb8f25b0b98.npy,one,medio,5,imputed,hagrid,train
04d83ce8-93af-4f57-a031-48a05a931b71,data\processed\secuencias_stgcn\04d83ce8-93af-4f57-a031-48a05a931b71.npy,dislike,medio,7,imputed,hagrid,train
02ea6444-1f9c-4eb5-ac7c-3fc341ea24d3,data\processed\secuencias_stgcn\02ea6444-1f9c-4eb5-ac7c-3fc341ea24d3.npy,palm,claro,4,imputed,hagrid,train
02bc7606-3f59-4d00-84c9-9c2141c0541f,data\processed\secuencias_stgcn\02bc7606-3f59-4d00-84c9-9c2141c0541f.npy,peace,oscuro,10,imputed,hagrid,train
002ce59b-be3f-4002-b2fe-367f84e2e3a4,data\processed\secuencias_stgcn\002ce59b-be3f-4002-b2fe-367f84e2e3a4.npy,one,oscuro,9,imputed,hagrid,train
04439767-306b-4db5-b8eb-31db36dfb6ba,data\processed\secuencias_stgcn\04439767-306b-4db5-b8eb-31db36dfb6ba.npy,fist,medio,6,imputed,hagrid,train
34bd833b-c735-4a8c-909f-d56f697b433a,data\processed\secuencias_stgcn\34bd833b-c735-4a8c-909f-d56f697b433a.npy,three,medio,6,imputed,hagrid,train
037fe95f-6dce-4253-85ae-0345c15d4545,data\processed\secuencias_stgcn\037fe95f-6dce-4253-85ae-0345c15d4545.npy,ok,claro,2,imputed,hagrid,train
02b942fe-b8c5-4162-976d-38870da86c39,data\processed\secuencias_stgcn\02b942fe-b8c5-4162-976d-38870da86c39.npy,peace,medio,6,imputed,hagrid,train
f66f4adb-9849-4160-97db-5cd19f1caffe,data\processed\secuencias_stgcn\f66f4adb-9849-4160-97db-5cd19f1caffe.npy,two_up,oscuro,9,imputed,hagrid,train
02d8e051-a8f7-4f2b-b2bf-ac56e01fc6db,data\processed\secuencias_stgcn\02d8e051-a8f7-4f2b-b2bf-ac56e01fc6db.npy,ok,claro,3,imputed,hagrid,train
0af06fe7-93ed-40f0-bfe2-f2c18e44acd8,data\processed\secuencias_stgcn\0af06fe7-93ed-40f0-bfe2-f2c18e44acd8.npy,two_up_inverted,oscuro,10,imputed,hagrid,train
0612fd35-c0a7-454e-be8d-ea19fa13266a,data\processed\secuencias_stgcn\0612fd35-c0a7-454e-be8d-ea19fa13266a.npy,peace,claro,2,imputed,hagrid,train
05092e30-6f98-41f4-b2f6-e4da8278f8ef,data\processed\secuencias_stgcn\05092e30-6f98-41f4-b2f6-e4da8278f8ef.npy,peace,oscuro,9,imputed,hagrid,train
a0f67f25-6a22-4fd3-bf07-3a43f16d16a5,data\processed\secuencias_stgcn\a0f67f25-6a22-4fd3-bf07-3a43f16d16a5.npy,two_up_inverted,oscuro,8,imputed,hagrid,train
0617b61a-215a-486a-bd78-aba9368e19c0,data\processed\secuencias_stgcn\0617b61a-215a-486a-bd78-aba9368e19c0.npy,four,claro,2,imputed,hagrid,train
2864bf2c-800b-4e18-83a5-3ed1018a8fc8,data\processed\secuencias_stgcn\2864bf2c-800b-4e18-83a5-3ed1018a8fc8.npy,two_up_inverted,medio,7,imputed,hagrid,train
0216a47b-325f-4a91-9375-f411d254d5f4,data\processed\secuencias_stgcn\0216a47b-325f-4a91-9375-f411d254d5f4.npy,ok,oscuro,9,imputed,hagrid,train
05a82060-ad55-4b65-aac9-462d3153e857,data\processed\secuencias_stgcn\05a82060-ad55-4b65-aac9-462d3153e857.npy,palm,claro,3,imputed,hagrid,train
b83f04d2-6172-4c1a-bd21-cea6d8757b04,data\processed\secuencias_stgcn\b83f04d2-6172-4c1a-bd21-cea6d8757b04.npy,three2,oscuro,9,imputed,hagrid,train
044af4c2-4374-444e-8984-2defe75ecfe0,data\processed\secuencias_stgcn\044af4c2-4374-444e-8984-2defe75ecfe0.npy,palm,oscuro,8,imputed,hagrid,train
268bbaec-f19c-436b-88ec-2519778d9ce8,data\processed\secuencias_stgcn\268bbaec-f19c-436b-88ec-2519778d9ce8.npy,three2,oscuro,10,imputed,hagrid,train
01dcb1d2-4f9a-4c28-8390-4af76c497f65,data\processed\secuencias_stgcn\01dcb1d2-4f9a-4c28-8390-4af76c497f65.npy,ok,medio,7,imputed,hagrid,train
05fec3e8-39f7-493d-bc70-58df604fd95c,data\processed\secuencias_stgcn\05fec3e8-39f7-493d-bc70-58df604fd95c.npy,peace,medio,7,imputed,hagrid,train
0329ab93-5b22-447c-bcd0-fbd50dabf6c0,data\processed\secuencias_stgcn\0329ab93-5b22-447c-bcd0-fbd50dabf6c0.npy,fist,oscuro,8,imputed,hagrid,train
0284f933-22e4-4ad4-844e-64e11286e20f,data\processed\secuencias_stgcn\0284f933-22e4-4ad4-844e-64e11286e20f.npy,stop,oscuro,9,imputed,hagrid,train
02c295ab-548e-4339-8f1f-c54f6baaaca5,data\processed\secuencias_stgcn\02c295ab-548e-4339-8f1f-c54f6baaaca5.npy,fist,medio,7,imputed,hagrid,train
00fd8914-530c-43b7-9b76-b457caed0160,data\processed\secuencias_stgcn\00fd8914-530c-43b7-9b76-b457caed0160.npy,fist,claro,4,imputed,hagrid,train
67628bed-7a5f-4fc2-8c5d-116230095baf,data\processed\secuencias_stgcn\67628bed-7a5f-4fc2-8c5d-116230095baf.npy,call,claro,1,imputed,hagrid,train
0773f55c-e3a4-4372-baa5-7fa0180ef340,data\processed\secuencias_stgcn\0773f55c-e3a4-4372-baa5-7fa0180ef340.npy,palm,oscuro,8,imputed,hagrid,train
022cc88b-94c5-446e-9d1a-749ff6773dfe,data\processed\secuencias_stgcn\022cc88b-94c5-446e-9d1a-749ff6773dfe.npy,one,claro,1,imputed,hagrid,train
00c6d88a-952b-4efc-bb01-040a20dcb7da,data\processed\secuencias_stgcn\00c6d88a-952b-4efc-bb01-040a20dcb7da.npy,peace,claro,2,imputed,hagrid,train
0da8ed9e-0d13-4e04-8abd-607da9c1e93c,data\processed\secuencias_stgcn\0da8ed9e-0d13-4e04-8abd-607da9c1e93c.npy,call,medio,7,imputed,hagrid,train
06f95cc8-4e9f-409b-8a04-db1e325fae3a,data\processed\secuencias_stgcn\06f95cc8-4e9f-409b-8a04-db1e325fae3a.npy,palm,oscuro,9,imputed,hagrid,train
2f584995-b182-4f48-8655-fbe577b3cf95,data\processed\secuencias_stgcn\2f584995-b182-4f48-8655-fbe577b3cf95.npy,three,medio,5,imputed,hagrid,train
038d76ed-9d15-42f3-8a1c-78f4870addc5,data\processed\secuencias_stgcn\038d76ed-9d15-42f3-8a1c-78f4870addc5.npy,stop,oscuro,10,imputed,hagrid,train
0bba11b4-f9a2-4cf9-88a1-72bc1c4cc7df,data\processed\secuencias_stgcn\0bba11b4-f9a2-4cf9-88a1-72bc1c4cc7df.npy,three,claro,2,imputed,hagrid,train
47d508b0-e27a-4c51-84a9-674d39cf4dfe,data\processed\secuencias_stgcn\47d508b0-e27a-4c51-84a9-674d39cf4dfe.npy,call,oscuro,9,imputed,hagrid,train
4d4f9287-7d79-4981-9e0e-ab9040fb88b3,data\processed\secuencias_stgcn\4d4f9287-7d79-4981-9e0e-ab9040fb88b3.npy,peace_inverted,medio,7,imputed,hagrid,train
1c076ddc-192c-4b41-beb9-060e9f4dfe28,data\processed\secuencias_stgcn\1c076ddc-192c-4b41-beb9-060e9f4dfe28.npy,two_up,oscuro,9,imputed,hagrid,train
00861c9c-1990-4a35-b4d0-f7c3f0480590,data\processed\secuencias_stgcn\00861c9c-1990-4a35-b4d0-f7c3f0480590.npy,palm,medio,6,imputed,hagrid,train
059b45f4-3f1a-4de2-ad54-fa454817361a,data\processed\secuencias_stgcn\059b45f4-3f1a-4de2-ad54-fa454817361a.npy,peace,oscuro,9,imputed,hagrid,train
5aff47ad-b759-401b-ba90-9b77a8265f1d,data\processed\secuencias_stgcn\5aff47ad-b759-401b-ba90-9b77a8265f1d.npy,two_up,claro,1,imputed,hagrid,train
00fecf4f-1823-4e02-ab34-c9fa6c6a79f5,data\processed\secuencias_stgcn\00fecf4f-1823-4e02-ab34-c9fa6c6a79f5.npy,peace,claro,3,imputed,hagrid,train
02d4a5ec-56fa-4e12-ab93-1df2f2d9c73b,data\processed\secuencias_stgcn\02d4a5ec-56fa-4e12-ab93-1df2f2d9c73b.npy,mute,medio,6,imputed,hagrid,train
11aa81c8-ae92-46a2-bcec-120d7d263d3e,data\processed\secuencias_stgcn\11aa81c8-ae92-46a2-bcec-120d7d263d3e.npy,call,oscuro,9,imputed,hagrid,train
19701ca6-02c2-4196-a452-04488736279e,data\processed\secuencias_stgcn\19701ca6-02c2-4196-a452-04488736279e.npy,three,claro,4,imputed,hagrid,train
0288a78e-21b0-42f0-8217-b2e38323f83d,data\processed\secuencias_stgcn\0288a78e-21b0-42f0-8217-b2e38323f83d.npy,one,oscuro,8,imputed,hagrid,train
6b5c854c-c228-4be5-b1ad-ada5a45eec00,data\processed\secuencias_stgcn\6b5c854c-c228-4be5-b1ad-ada5a45eec00.npy,call,oscuro,10,imputed,hagrid,train
47a34603-1429-4b86-acd5-56d635262bc2,data\processed\secuencias_stgcn\47a34603-1429-4b86-acd5-56d635262bc2.npy,stop_inverted,oscuro,8,imputed,hagrid,train
04698b1d-f06f-4cb8-a443-1b94c2870210,data\processed\secuencias_stgcn\04698b1d-f06f-4cb8-a443-1b94c2870210.npy,four,oscuro,10,imputed,hagrid,train
68e745a5-3df3-46c8-a150-95ed597b4e08,data\processed\secuencias_stgcn\68e745a5-3df3-46c8-a150-95ed597b4e08.npy,peace_inverted,medio,5,imputed,hagrid,train
07dfefcf-b667-497e-aac3-53a600dd7457,data\processed\secuencias_stgcn\07dfefcf-b667-497e-aac3-53a600dd7457.npy,like,oscuro,9,imputed,hagrid,train
0323baad-9da9-4e82-afe7-70ce0fb6eb89,data\processed\secuencias_stgcn\0323baad-9da9-4e82-afe7-70ce0fb6eb89.npy,dislike,oscuro,10,imputed,hagrid,train
06874fc0-9ed4-431a-8069-b9de041dd089,data\processed\secuencias_stgcn\06874fc0-9ed4-431a-8069-b9de041dd089.npy,two_up_inverted,oscuro,9,imputed,hagrid,train
402ae956-e6fa-4427-8138-73367b2ef012,data\processed\secuencias_stgcn\402ae956-e6fa-4427-8138-73367b2ef012.npy,stop_inverted,claro,1,imputed,hagrid,train
053b2a52-0606-48ca-a6e4-e98b8afe78e0,data\processed\secuencias_stgcn\053b2a52-0606-48ca-a6e4-e98b8afe78e0.npy,three,claro,3,imputed,hagrid,train
012d8a6b-8c04-4b15-8d73-04242de0ae92,data\processed\secuencias_stgcn\012d8a6b-8c04-4b15-8d73-04242de0ae92.npy,palm,claro,2,imputed,hagrid,train
054d772d-9c7b-4ff1-80d6-a8e79ce98737,data\processed\secuencias_stgcn\054d772d-9c7b-4ff1-80d6-a8e79ce98737.npy,mute,claro,2,imputed,hagrid,train
1e28a0f7-7f89-4949-bf54-b2bb102da099,data\processed\secuencias_stgcn\1e28a0f7-7f89-4949-bf54-b2bb102da099.npy,two_up_inverted,claro,1,imputed,hagrid,train
028930ac-4eec-4468-89ce-5fc1af2bfd23,data\processed\secuencias_stgcn\028930ac-4eec-4468-89ce-5fc1af2bfd23.npy,mute,medio,5,imputed,hagrid,train
05793ec6-d810-4795-ae03-a85bde5b29a3,data\processed\secuencias_stgcn\05793ec6-d810-4795-ae03-a85bde5b29a3.npy,fist,claro,3,imputed,hagrid,train
0304bd5d-e138-4802-9298-e101105c7e55,data\processed\secuencias_stgcn\0304bd5d-e138-4802-9298-e101105c7e55.npy,mute,claro,2,imputed,hagrid,train
927bf8ae-b3af-4752-b933-e8e9df1acc16,data\processed\secuencias_stgcn\927bf8ae-b3af-4752-b933-e8e9df1acc16.npy,two_up,medio,7,imputed,hagrid,train
02eabc23-afa0-4e69-9cda-4c5419758d29,data\processed\secuencias_stgcn\02eabc23-afa0-4e69-9cda-4c5419758d29.npy,rock,claro,1,imputed,hagrid,train
114f3656-a236-44b7-9c31-a2e34124ad8f,data\processed\secuencias_stgcn\114f3656-a236-44b7-9c31-a2e34124ad8f.npy,three2,claro,3,imputed,hagrid,train
0096650d-20f4-4175-8dec-3e27f95915cc,data\processed\secuencias_stgcn\0096650d-20f4-4175-8dec-3e27f95915cc.npy,ok,oscuro,9,imputed,hagrid,train
01f81861-93cc-402a-9a0b-1f16f1683b09,data\processed\secuencias_stgcn\01f81861-93cc-402a-9a0b-1f16f1683b09.npy,dislike,oscuro,10,imputed,hagrid,train
26fdc96b-e3fe-4a39-96d2-c567d6893a4b,data\processed\secuencias_stgcn\26fdc96b-e3fe-4a39-96d2-c567d6893a4b.npy,call,claro,4,imputed,hagrid,train
076fc491-c8ca-4612-a9e8-bb46f432bf3c,data\processed\secuencias_stgcn\076fc491-c8ca-4612-a9e8-bb46f432bf3c.npy,like,oscuro,8,imputed,hagrid,train
04e5aff9-7b4d-45b1-8914-9feed80262e0,data\processed\secuencias_stgcn\04e5aff9-7b4d-45b1-8914-9feed80262e0.npy,two_up,claro,3,imputed,hagrid,train
05946b89-2c91-4ed1-91fd-0f572cf43701,data\processed\secuencias_stgcn\05946b89-2c91-4ed1-91fd-0f572cf43701.npy,four,oscuro,8,imputed,hagrid,train
0081c8a1-cab0-4710-bcaf-c58377ab5fd5,data\processed\secuencias_stgcn\0081c8a1-cab0-4710-bcaf-c58377ab5fd5.npy,two_up_inverted,claro,1,imputed,hagrid,train
03e90dbb-0387-477e-ba67-5f43a7f02213,data\processed\secuencias_stgcn\03e90dbb-0387-477e-ba67-5f43a7f02213.npy,palm,medio,5,imputed,hagrid,train
4c5944ac-040b-48ca-9baa-f3fe53fd18e4,data\processed\secuencias_stgcn\4c5944ac-040b-48ca-9baa-f3fe53fd18e4.npy,two_up_inverted,oscuro,10,imputed,hagrid,train
88e7b2da-e55f-4046-88c9-7b39b73e6f7f,data\processed\secuencias_stgcn\88e7b2da-e55f-4046-88c9-7b39b73e6f7f.npy,two_up_inverted,medio,5,imputed,hagrid,train
233c8322-a59c-496a-b1c2-4f1da441bbb2,data\processed\secuencias_stgcn\233c8322-a59c-496a-b1c2-4f1da441bbb2.npy,call,medio,7,imputed,hagrid,train
01c949be-3f8d-4921-9079-3550ec816b1b,data\processed\secuencias_stgcn\01c949be-3f8d-4921-9079-3550ec816b1b.npy,palm,medio,5,imputed,hagrid,train
05f94658-9709-4359-8698-2146238f9799,data\processed\secuencias_stgcn\05f94658-9709-4359-8698-2146238f9799.npy,dislike,medio,5,imputed,hagrid,train
01dd0219-bc80-42b9-8a9a-5967cae6cf69,data\processed\secuencias_stgcn\01dd0219-bc80-42b9-8a9a-5967cae6cf69.npy,mute,claro,1,imputed,hagrid,train
04c91d30-4927-4bca-845c-baa768e2ebf9,data\processed\secuencias_stgcn\04c91d30-4927-4bca-845c-baa768e2ebf9.npy,four,oscuro,10,imputed,hagrid,train
da1d44fd-c31e-496d-a5ac-5a162dc7396a,data\processed\secuencias_stgcn\da1d44fd-c31e-496d-a5ac-5a162dc7396a.npy,two_up_inverted,claro,4,imputed,hagrid,train
03ee58c0-069a-4de4-8943-8658078ca925,data\processed\secuencias_stgcn\03ee58c0-069a-4de4-8943-8658078ca925.npy,mute,medio,6,imputed,hagrid,train
0a77d5fe-3396-43a2-9feb-3e5822bba4e6,data\processed\secuencias_stgcn\0a77d5fe-3396-43a2-9feb-3e5822bba4e6.npy,three2,medio,5,imputed,hagrid,train
6e3c3b10-555e-496d-a756-99362d95c436,data\processed\secuencias_stgcn\6e3c3b10-555e-496d-a756-99362d95c436.npy,two_up_inverted,claro,1,imputed,hagrid,train
043f1e6d-f1f8-4180-a241-bceda4bca62a,data\processed\secuencias_stgcn\043f1e6d-f1f8-4180-a241-bceda4bca62a.npy,peace,oscuro,9,imputed,hagrid,train
c2330176-5c26-45e0-92ba-3445af33e7e5,data\processed\secuencias_stgcn\c2330176-5c26-45e0-92ba-3445af33e7e5.npy,three2,oscuro,10,imputed,hagrid,train
1526afdc-8d7a-4869-8251-a6d75b73ba1d,data\processed\secuencias_stgcn\1526afdc-8d7a-4869-8251-a6d75b73ba1d.npy,two_up,claro,4,imputed,hagrid,train
014a0df0-892e-48e4-bb26-70e246f2cf2e,data\processed\secuencias_stgcn\014a0df0-892e-48e4-bb26-70e246f2cf2e.npy,peace,medio,5,imputed,hagrid,train
03b90a1c-0c5c-4d3d-93d2-cfbfabf5fd0f,data\processed\secuencias_stgcn\03b90a1c-0c5c-4d3d-93d2-cfbfabf5fd0f.npy,peace,medio,7,imputed,hagrid,train
fc07c33f-354b-497c-88cf-269be876e3b7,data\processed\secuencias_stgcn\fc07c33f-354b-497c-88cf-269be876e3b7.npy,two_up,medio,7,imputed,hagrid,train
bf37866f-f8c0-45d4-8cc9-962f9ff00ad2,data\processed\secuencias_stgcn\bf37866f-f8c0-45d4-8cc9-962f9ff00ad2.npy,two_up_inverted,claro,3,imputed,hagrid,train
0153a688-8dbf-4b2c-86a9-89f21a9ba276,data\processed\secuencias_stgcn\0153a688-8dbf-4b2c-86a9-89f21a9ba276.npy,fist,medio,7,imputed,hagrid,train
0111e4e2-847b-46f4-99c5-0c8c43e3fa1b,data\processed\secuencias_stgcn\0111e4e2-847b-46f4-99c5-0c8c43e3fa1b.npy,peace,medio,6,imputed,hagrid,train
1896b056-cc20-4d45-a190-4e87417b3f68,data\processed\secuencias_stgcn\1896b056-cc20-4d45-a190-4e87417b3f68.npy,three,medio,6,imputed,hagrid,train
200c3af1-0d72-465d-bb6d-b4e46d153a95,data\processed\secuencias_stgcn\200c3af1-0d72-465d-bb6d-b4e46d153a95.npy,three2,oscuro,9,imputed,hagrid,train
2125d467-4c00-43eb-835f-c6e724663f9a,data\processed\secuencias_stgcn\2125d467-4c00-43eb-835f-c6e724663f9a.npy,peace_inverted,oscuro,8,imputed,hagrid,train
264e9180-489b-4396-8015-ac4b9a823181,data\processed\secuencias_stgcn\264e9180-489b-4396-8015-ac4b9a823181.npy,three2,medio,5,imputed,hagrid,train
03a791b0-c9fa-4516-a4af-a366dadf1020,data\processed\secuencias_stgcn\03a791b0-c9fa-4516-a4af-a366dadf1020.npy,one,claro,4,imputed,hagrid,train
1ad14459-e1ff-4a56-b77a-553af77a0d3b,data\processed\secuencias_stgcn\1ad14459-e1ff-4a56-b77a-553af77a0d3b.npy,three,oscuro,8,imputed,hagrid,train
022e0819-c91f-4494-8fd3-30e5da656838,data\processed\secuencias_stgcn\022e0819-c91f-4494-8fd3-30e5da656838.npy,palm,claro,2,imputed,hagrid,train
0068e886-bd7f-47bd-bc03-910c0a7fe2fe,data\processed\secuencias_stgcn\0068e886-bd7f-47bd-bc03-910c0a7fe2fe.npy,mute,claro,3,imputed,hagrid,train
00857019-2ed4-4723-9311-4654e8f1d03a,data\processed\secuencias_stgcn\00857019-2ed4-4723-9311-4654e8f1d03a.npy,stop,claro,3,imputed,hagrid,train
a2bb141c-f84e-45b8-8d8c-da33e317fabe,data\processed\secuencias_stgcn\a2bb141c-f84e-45b8-8d8c-da33e317fabe.npy,three2,claro,1,imputed,hagrid,train
0335cb58-0263-4d97-95f6-811e1d6c868d,data\processed\secuencias_stgcn\0335cb58-0263-4d97-95f6-811e1d6c868d.npy,rock,medio,6,imputed,hagrid,train
00c7d7ed-4ca9-4a36-86bf-2a5b2848f95d,data\processed\secuencias_stgcn\00c7d7ed-4ca9-4a36-86bf-2a5b2848f95d.npy,rock,oscuro,9,imputed,hagrid,train
048f6985-83e4-417e-b744-5c8270884fd2,data\processed\secuencias_stgcn\048f6985-83e4-417e-b744-5c8270884fd2.npy,ok,medio,5,imputed,hagrid,train
024a0d05-c626-4dcb-aeac-7d1cd6ebe065,data\processed\secuencias_stgcn\024a0d05-c626-4dcb-aeac-7d1cd6ebe065.npy,fist,claro,2,imputed,hagrid,train
04e71991-caea-4ee3-975d-767fb5810887,data\processed\secuencias_stgcn\04e71991-caea-4ee3-975d-767fb5810887.npy,rock,claro,3,imputed,hagrid,train
0487d1d7-2dac-48b6-979e-656c9dcf13f5,data\processed\secuencias_stgcn\0487d1d7-2dac-48b6-979e-656c9dcf13f5.npy,like,oscuro,9,imputed,hagrid,train
