sample_id,dataset,mst_level,status,image_path,landmark_path
freihand_00031857,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00031857.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031857.npy
freihand_00024558,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00024558.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00024558.npy
7fff2139-b51a-4cd4-bdb3-e1fe74c86d55,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/7fff2139-b51a-4cd4-bdb3-e1fe74c86d55.npy
ee48609b-4d59-46e0-aac1-23fadb4b67cb,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/ee48609b-4d59-46e0-aac1-23fadb4b67cb.npy
freihand_00007600,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00007600.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00007600.npy
freihand_00005516,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00005516.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00005516.npy
freihand_00016634,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00016634.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016634.npy
freihand_00011394,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00011394.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00011394.npy
freihand_00023237,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00023237.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00023237.npy
freihand_00024299,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00024299.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00024299.npy
750388f4-9300-453e-b5ba-8ee4e3b7dbb6,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/750388f4-9300-453e-b5ba-8ee4e3b7dbb6.npy
64d016e4-8acb-43fe-9ba6-4172f57f55d2,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/64d016e4-8acb-43fe-9ba6-4172f57f55d2.npy
06281679-eee1-4213-9b5f-34f562bc7be8,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/06281679-eee1-4213-9b5f-34f562bc7be8.npy
freihand_00020492,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00020492.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00020492.npy
freihand_00020392,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00020392.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00020392.npy
052d9b86-1993-4911-b546-2d39a46f02f6,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/like/052d9b86-1993-4911-b546-2d39a46f02f6.npy
freihand_00016234,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00016234.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016234.npy
1411828c-493d-4e28-9b33-630a40e11ee8,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/1411828c-493d-4e28-9b33-630a40e11ee8.npy
freihand_00026825,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00026825.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026825.npy
freihand_00026485,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00026485.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026485.npy
freihand_00002605,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00002605.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002605.npy
freihand_00005853,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00005853.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00005853.npy
37e18e56-f910-4cf2-a2fe-4c9f892c18e2,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/37e18e56-f910-4cf2-a2fe-4c9f892c18e2.npy
779d6011-14d8-4620-878d-0983603701fb,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/779d6011-14d8-4620-878d-0983603701fb.npy
86afdee0-3858-41ce-ae20-291cd4be0464,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/86afdee0-3858-41ce-ae20-291cd4be0464.npy
freihand_00032000,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00032000.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00032000.npy
freihand_00028142,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00028142.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00028142.npy
freihand_00013643,freihand,9,ok,datasets/FreiHAND_pub_v2/training/rgb/00013643.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00013643.npy
40762308-981b-4d60-ad26-437a0fa17665,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/40762308-981b-4d60-ad26-437a0fa17665.npy
76ceea3b-64ed-4a2a-9d25-777f3642308b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/76ceea3b-64ed-4a2a-9d25-777f3642308b.npy
1c4fbf66-c04f-4759-a1cd-a26fb592374e,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/1c4fbf66-c04f-4759-a1cd-a26fb592374e.npy
freihand_00021021,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00021021.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00021021.npy
freihand_00022829,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00022829.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00022829.npy
freihand_00029819,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00029819.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029819.npy
8373f447-bf68-4f71-bb8c-5d8f56af37be,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/8373f447-bf68-4f71-bb8c-5d8f56af37be.npy
freihand_00012208,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00012208.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00012208.npy
freihand_00011359,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00011359.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00011359.npy
9460008f-6088-46b4-97cd-1f6a25f0f8ed,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/9460008f-6088-46b4-97cd-1f6a25f0f8ed.npy
6fb08a58-c5f3-4e2d-8100-2d1e84332119,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/6fb08a58-c5f3-4e2d-8100-2d1e84332119.npy
freihand_00027532,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00027532.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00027532.npy
freihand_00025855,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00025855.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00025855.npy
freihand_00015319,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00015319.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00015319.npy
freihand_00023764,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00023764.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00023764.npy
290dadec-0c51-4d82-abec-90e7b70640f9,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/290dadec-0c51-4d82-abec-90e7b70640f9.npy
bd9cee84-0d15-409c-8b48-335ea198ea24,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/bd9cee84-0d15-409c-8b48-335ea198ea24.npy
8b3bdaac-c536-49b5-a251-bce951d0445c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/ok/8b3bdaac-c536-49b5-a251-bce951d0445c.npy
freihand_00004001,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00004001.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004001.npy
freihand_00001248,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00001248.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00001248.npy
freihand_00031901,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00031901.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031901.npy
72ef3c68-3cf6-4125-9be8-a22a001c6e8f,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/72ef3c68-3cf6-4125-9be8-a22a001c6e8f.npy
e6e4d4e4-52a7-45ce-be59-d4e6dc7a2339,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/e6e4d4e4-52a7-45ce-be59-d4e6dc7a2339.npy
0e6ba4bc-e290-4c47-8800-27df344bfd82,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/0e6ba4bc-e290-4c47-8800-27df344bfd82.npy
freihand_00004657,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00004657.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004657.npy
717d4367-04be-4aea-955c-61a6ff61aa35,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/717d4367-04be-4aea-955c-61a6ff61aa35.npy
a077f668-94da-4bdc-8f96-153e7cfe8aea,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/stop/a077f668-94da-4bdc-8f96-153e7cfe8aea.npy
89d95bd4-46a1-4835-aab2-85c27246409b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/89d95bd4-46a1-4835-aab2-85c27246409b.npy
freihand_00030077,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00030077.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00030077.npy
freihand_00031441,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00031441.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031441.npy
freihand_00011947,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00011947.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00011947.npy
freihand_00006307,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00006307.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006307.npy
freihand_00013004,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00013004.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00013004.npy
freihand_00029719,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00029719.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00029719.npy
freihand_00028569,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00028569.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00028569.npy
832cc11c-35a2-48cd-a5ea-1fac26b1c486,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/832cc11c-35a2-48cd-a5ea-1fac26b1c486.npy
freihand_00026840,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00026840.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00026840.npy
freihand_00004999,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00004999.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004999.npy
freihand_00016412,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00016412.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00016412.npy
freihand_00011290,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00011290.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00011290.npy
05c072b3-9302-4cff-a88c-917d63618caf,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/05c072b3-9302-4cff-a88c-917d63618caf.npy
a1274440-6df3-46ca-9487-4763ef0fece3,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/a1274440-6df3-46ca-9487-4763ef0fece3.npy
bc2c6950-58a2-4252-8161-ab763c15ba71,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/bc2c6950-58a2-4252-8161-ab763c15ba71.npy
freihand_00001640,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00001640.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00001640.npy
7eee21cf-737d-4792-819f-bee45459d125,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/7eee21cf-737d-4792-819f-bee45459d125.npy
freihand_00010420,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00010420.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00010420.npy
b63c8df2-4ee2-44f7-af76-fe6a0a2f48c7,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/b63c8df2-4ee2-44f7-af76-fe6a0a2f48c7.npy
freihand_00010322,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00010322.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00010322.npy
76e1eb90-b632-4ef5-8a10-8de556773b29,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/76e1eb90-b632-4ef5-8a10-8de556773b29.npy
freihand_00006388,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00006388.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00006388.npy
2b9641c9-f8a9-44ba-b025-2bf698933cde,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/2b9641c9-f8a9-44ba-b025-2bf698933cde.npy
3577a7c5-e107-4220-8f24-0617444c8d20,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/3577a7c5-e107-4220-8f24-0617444c8d20.npy
0996f06f-aba2-47f2-9e3c-8ca744873612,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/0996f06f-aba2-47f2-9e3c-8ca744873612.npy
freihand_00027017,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00027017.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00027017.npy
923800f9-cd52-41f3-84f1-8f867d700e6b,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/rock/923800f9-cd52-41f3-84f1-8f867d700e6b.npy
675783ad-937b-46da-9653-9dfe8f298d44,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/ok/675783ad-937b-46da-9653-9dfe8f298d44.npy
freihand_00030933,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00030933.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00030933.npy
395b8d89-4d67-48b9-a2a7-1a2db04d661c,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/ok/395b8d89-4d67-48b9-a2a7-1a2db04d661c.npy
freihand_00002778,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00002778.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002778.npy
12d994cc-4edf-409b-81c7-73597a5344b1,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/12d994cc-4edf-409b-81c7-73597a5344b1.npy
35d1c604-685c-43b7-b102-aff5bc1baa1f,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/35d1c604-685c-43b7-b102-aff5bc1baa1f.npy
b6badd5f-76e5-4273-a046-4348816fcaad,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/one/b6badd5f-76e5-4273-a046-4348816fcaad.npy
freihand_00022669,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00022669.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00022669.npy
freihand_00024914,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00024914.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00024914.npy
041748f2-e3d0-45eb-b563-ec2efce6fdb0,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/041748f2-e3d0-45eb-b563-ec2efce6fdb0.npy
27be0fa4-b6d7-4bbe-aecd-5e301569a3fd,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/27be0fa4-b6d7-4bbe-aecd-5e301569a3fd.npy
freihand_00031948,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00031948.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00031948.npy
f876b394-e880-4df0-b296-3bd1caf19ff1,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/f876b394-e880-4df0-b296-3bd1caf19ff1.npy
9c87958f-a36d-4f33-af4b-fe48d9eb21ca,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/two_up_inverted/9c87958f-a36d-4f33-af4b-fe48d9eb21ca.npy
f65fff3b-be9d-49df-b93b-c9240ee784ff,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/fist/f65fff3b-be9d-49df-b93b-c9240ee784ff.npy
1b1b7dce-d82a-41ce-9318-5761b21e9dec,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/1b1b7dce-d82a-41ce-9318-5761b21e9dec.npy
911a7d21-4a99-4150-b2bf-ec6bc31ce388,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace/911a7d21-4a99-4150-b2bf-ec6bc31ce388.npy
0f7a0898-a764-4d89-a03d-6ab1cb6cca89,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/dislike/0f7a0898-a764-4d89-a03d-6ab1cb6cca89.npy
d60a393a-fa50-460a-b1dd-0de60fd86a54,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/mute/d60a393a-fa50-460a-b1dd-0de60fd86a54.npy
freihand_00021324,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00021324.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00021324.npy
freihand_00021640,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00021640.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00021640.npy
c9b48b5c-e9ed-4d8a-b2ee-c15315948da2,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/c9b48b5c-e9ed-4d8a-b2ee-c15315948da2.npy
freihand_00010578,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00010578.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00010578.npy
freihand_00014903,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00014903.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014903.npy
freihand_00002371,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00002371.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00002371.npy
freihand_00004196,freihand,4,ok,datasets/FreiHAND_pub_v2/training/rgb/00004196.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004196.npy
freihand_00021543,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00021543.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00021543.npy
freihand_00030352,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00030352.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00030352.npy
06c2c64f-5161-4083-a4ce-b2c2c360ace7,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/06c2c64f-5161-4083-a4ce-b2c2c360ace7.npy
freihand_00017762,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00017762.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00017762.npy
freihand_00014963,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00014963.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014963.npy
8e43da66-1ac7-4b8c-969d-c1ee62dc64d2,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/8e43da66-1ac7-4b8c-969d-c1ee62dc64d2.npy
freihand_00009756,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00009756.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00009756.npy
0638158b-1a20-4ad5-9eb1-78bbef665e38,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/0638158b-1a20-4ad5-9eb1-78bbef665e38.npy
freihand_00025008,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00025008.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00025008.npy
freihand_00014171,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00014171.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014171.npy
freihand_00012533,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00012533.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00012533.npy
98c6c443-5f11-40df-9a67-0e46b154166d,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three/98c6c443-5f11-40df-9a67-0e46b154166d.npy
freihand_00010710,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00010710.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00010710.npy
freihand_00027745,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00027745.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00027745.npy
freihand_00020288,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00020288.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00020288.npy
freihand_00014532,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00014532.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00014532.npy
freihand_00030603,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00030603.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00030603.npy
freihand_00004906,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00004906.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004906.npy
freihand_00023039,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00023039.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00023039.npy
freihand_00019899,freihand,6,ok,datasets/FreiHAND_pub_v2/training/rgb/00019899.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00019899.npy
5aa771a8-9fdf-43c1-93b3-3772c5f31a8e,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/four/5aa771a8-9fdf-43c1-93b3-3772c5f31a8e.npy
freihand_00004070,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00004070.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00004070.npy
182c87a9-d704-471e-bb99-18f7a92c94b4,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/palm/182c87a9-d704-471e-bb99-18f7a92c94b4.npy
042764c7-57a5-48b4-ae9e-cd7b53427be3,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/peace_inverted/042764c7-57a5-48b4-ae9e-cd7b53427be3.npy
12975a4d-fbe0-4cc3-a9b7-506c3c70fb7d,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/call/12975a4d-fbe0-4cc3-a9b7-506c3c70fb7d.npy
d06afe98-126c-4262-afaa-77c19fb36158,hagrid,,missing_image,,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/hagrid/three2/d06afe98-126c-4262-afaa-77c19fb36158.npy
freihand_00030852,freihand,5,ok,datasets/FreiHAND_pub_v2/training/rgb/00030852.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00030852.npy
freihand_00008344,freihand,7,ok,datasets/FreiHAND_pub_v2/training/rgb/00008344.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00008344.npy
freihand_00020763,freihand,8,ok,datasets/FreiHAND_pub_v2/training/rgb/00020763.jpg,/home/mateo/PRACTICAS/balanceo_datasets/data/processed/landmarks/freihand_00020763.npy
