sample_id,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00003603,data/processed/landmarks/freihand_00003603.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012830,data/processed/landmarks/freihand_00012830.npy,unknown,medio,freihand,5,imputed,train
freihand_00024586,data/processed/landmarks/freihand_00024586.npy,unknown,claro,freihand,1,imputed,train
freihand_00021370,data/processed/landmarks/freihand_00021370.npy,unknown,claro,freihand,2,imputed,train
freihand_00028251,data/processed/landmarks/freihand_00028251.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008241,data/processed/landmarks/freihand_00008241.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028429,data/processed/landmarks/freihand_00028429.npy,unknown,claro,freihand,3,imputed,train
freihand_00009426,data/processed/landmarks/freihand_00009426.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00030454,data/processed/landmarks/freihand_00030454.npy,unknown,claro,freihand,1,imputed,train
freihand_00025716,data/processed/landmarks/freihand_00025716.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016869,data/processed/landmarks/freihand_00016869.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00004088,data/processed/landmarks/freihand_00004088.npy,unknown,medio,freihand,5,imputed,train
freihand_00007604,data/processed/landmarks/freihand_00007604.npy,unknown,medio,freihand,7,imputed,train
freihand_00001000,data/processed/landmarks/freihand_00001000.npy,unknown,claro,freihand,2,imputed,train
freihand_00026907,data/processed/landmarks/freihand_00026907.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009013,data/processed/landmarks/freihand_00009013.npy,unknown,claro,freihand,1,imputed,train
freihand_00021110,data/processed/landmarks/freihand_00021110.npy,unknown,medio,freihand,6,imputed,train
freihand_00022561,data/processed/landmarks/freihand_00022561.npy,unknown,claro,freihand,2,imputed,train
freihand_00023034,data/processed/landmarks/freihand_00023034.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00025409,data/processed/landmarks/freihand_00025409.npy,unknown,medio,freihand,7,imputed,train
freihand_00014707,data/processed/landmarks/freihand_00014707.npy,unknown,claro,freihand,2,imputed,train
freihand_00026521,data/processed/landmarks/freihand_00026521.npy,unknown,claro,freihand,2,imputed,train
freihand_00021687,data/processed/landmarks/freihand_00021687.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025353,data/processed/landmarks/freihand_00025353.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00007708,data/processed/landmarks/freihand_00007708.npy,unknown,claro,freihand,3,imputed,train
freihand_00026042,data/processed/landmarks/freihand_00026042.npy,unknown,medio,freihand,7,imputed,train
freihand_00004241,data/processed/landmarks/freihand_00004241.npy,unknown,medio,freihand,6,imputed,train
freihand_00002330,data/processed/landmarks/freihand_00002330.npy,unknown,medio,freihand,6,imputed,train
freihand_00031727,data/processed/landmarks/freihand_00031727.npy,unknown,medio,freihand,7,imputed,train
freihand_00016445,data/processed/landmarks/freihand_00016445.npy,unknown,medio,freihand,7,imputed,train
freihand_00028968,data/processed/landmarks/freihand_00028968.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008704,data/processed/landmarks/freihand_00008704.npy,unknown,claro,freihand,4,imputed,train
freihand_00025289,data/processed/landmarks/freihand_00025289.npy,unknown,medio,freihand,7,imputed,train
freihand_00032518,data/processed/landmarks/freihand_00032518.npy,unknown,claro,freihand,4,imputed,train
freihand_00002925,data/processed/landmarks/freihand_00002925.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00002020,data/processed/landmarks/freihand_00002020.npy,unknown,claro,freihand,3,imputed,train
freihand_00015842,data/processed/landmarks/freihand_00015842.npy,unknown,medio,freihand,5,imputed,train
freihand_00016403,data/processed/landmarks/freihand_00016403.npy,unknown,medio,freihand,7,imputed,train
freihand_00031169,data/processed/landmarks/freihand_00031169.npy,unknown,medio,freihand,6,imputed,train
freihand_00012008,data/processed/landmarks/freihand_00012008.npy,unknown,medio,freihand,5,imputed,train
freihand_00008962,data/processed/landmarks/freihand_00008962.npy,unknown,claro,freihand,3,imputed,train
freihand_00024099,data/processed/landmarks/freihand_00024099.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00007741,data/processed/landmarks/freihand_00007741.npy,unknown,claro,freihand,1,imputed,train
freihand_00024153,data/processed/landmarks/freihand_00024153.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00014294,data/processed/landmarks/freihand_00014294.npy,unknown,medio,freihand,7,imputed,train
freihand_00026418,data/processed/landmarks/freihand_00026418.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021413,data/processed/landmarks/freihand_00021413.npy,unknown,medio,freihand,7,imputed,train
freihand_00009859,data/processed/landmarks/freihand_00009859.npy,unknown,claro,freihand,2,imputed,train
freihand_00016886,data/processed/landmarks/freihand_00016886.npy,unknown,medio,freihand,5,imputed,train
freihand_00004532,data/processed/landmarks/freihand_00004532.npy,unknown,medio,freihand,5,imputed,train
freihand_00019826,data/processed/landmarks/freihand_00019826.npy,unknown,medio,freihand,5,imputed,train
freihand_00023111,data/processed/landmarks/freihand_00023111.npy,unknown,medio,freihand,7,imputed,train
freihand_00019254,data/processed/landmarks/freihand_00019254.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00005709,data/processed/landmarks/freihand_00005709.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011247,data/processed/landmarks/freihand_00011247.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00015964,data/processed/landmarks/freihand_00015964.npy,unknown,claro,freihand,3,imputed,train
freihand_00024389,data/processed/landmarks/freihand_00024389.npy,unknown,medio,freihand,6,imputed,train
freihand_00008023,data/processed/landmarks/freihand_00008023.npy,unknown,claro,freihand,2,imputed,train
freihand_00028318,data/processed/landmarks/freihand_00028318.npy,unknown,claro,freihand,1,imputed,train
freihand_00009649,data/processed/landmarks/freihand_00009649.npy,unknown,claro,freihand,1,imputed,train
freihand_00016191,data/processed/landmarks/freihand_00016191.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016345,data/processed/landmarks/freihand_00016345.npy,unknown,claro,freihand,2,imputed,train
freihand_00010931,data/processed/landmarks/freihand_00010931.npy,unknown,medio,freihand,6,imputed,train
freihand_00019633,data/processed/landmarks/freihand_00019633.npy,unknown,claro,freihand,2,imputed,train
freihand_00002637,data/processed/landmarks/freihand_00002637.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009007,data/processed/landmarks/freihand_00009007.npy,unknown,claro,freihand,2,imputed,train
freihand_00018449,data/processed/landmarks/freihand_00018449.npy,unknown,medio,freihand,6,imputed,train
freihand_00030475,data/processed/landmarks/freihand_00030475.npy,unknown,claro,freihand,2,imputed,train
freihand_00015733,data/processed/landmarks/freihand_00015733.npy,unknown,claro,freihand,3,imputed,train
freihand_00010742,data/processed/landmarks/freihand_00010742.npy,unknown,medio,freihand,5,imputed,train
freihand_00013796,data/processed/landmarks/freihand_00013796.npy,unknown,medio,freihand,6,imputed,train
freihand_00001243,data/processed/landmarks/freihand_00001243.npy,unknown,claro,freihand,2,imputed,train
freihand_00023249,data/processed/landmarks/freihand_00023249.npy,unknown,medio,freihand,7,imputed,train
freihand_00026204,data/processed/landmarks/freihand_00026204.npy,unknown,medio,freihand,5,imputed,train
freihand_00029919,data/processed/landmarks/freihand_00029919.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021349,data/processed/landmarks/freihand_00021349.npy,unknown,claro,freihand,2,imputed,train
freihand_00029921,data/processed/landmarks/freihand_00029921.npy,unknown,medio,freihand,6,imputed,train
freihand_00004794,data/processed/landmarks/freihand_00004794.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00006735,data/processed/landmarks/freihand_00006735.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004124,data/processed/landmarks/freihand_00004124.npy,unknown,medio,freihand,7,imputed,train
freihand_00017982,data/processed/landmarks/freihand_00017982.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013475,data/processed/landmarks/freihand_00013475.npy,unknown,medio,freihand,7,imputed,train
freihand_00020527,data/processed/landmarks/freihand_00020527.npy,unknown,claro,freihand,1,imputed,train
freihand_00020738,data/processed/landmarks/freihand_00020738.npy,unknown,medio,freihand,6,imputed,train
freihand_00007124,data/processed/landmarks/freihand_00007124.npy,unknown,medio,freihand,6,imputed,train
freihand_00018174,data/processed/landmarks/freihand_00018174.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016435,data/processed/landmarks/freihand_00016435.npy,unknown,claro,freihand,1,imputed,train
freihand_00007275,data/processed/landmarks/freihand_00007275.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00018649,data/processed/landmarks/freihand_00018649.npy,unknown,claro,freihand,2,imputed,train
freihand_00012113,data/processed/landmarks/freihand_00012113.npy,unknown,medio,freihand,5,imputed,train
freihand_00014620,data/processed/landmarks/freihand_00014620.npy,unknown,claro,freihand,1,imputed,train
freihand_00005529,data/processed/landmarks/freihand_00005529.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00016228,data/processed/landmarks/freihand_00016228.npy,unknown,claro,freihand,1,imputed,train
freihand_00010004,data/processed/landmarks/freihand_00010004.npy,unknown,medio,freihand,5,imputed,train
freihand_00030381,data/processed/landmarks/freihand_00030381.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021497,data/processed/landmarks/freihand_00021497.npy,unknown,medio,freihand,5,imputed,train
freihand_00008128,data/processed/landmarks/freihand_00008128.npy,unknown,claro,freihand,3,imputed,train
freihand_00000799,data/processed/landmarks/freihand_00000799.npy,unknown,claro,freihand,2,imputed,train
freihand_00012648,data/processed/landmarks/freihand_00012648.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019723,data/processed/landmarks/freihand_00019723.npy,unknown,claro,freihand,3,imputed,train
freihand_00032244,data/processed/landmarks/freihand_00032244.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00006155,data/processed/landmarks/freihand_00006155.npy,unknown,medio,freihand,5,imputed,train
freihand_00021691,data/processed/landmarks/freihand_00021691.npy,unknown,claro,freihand,3,imputed,train
freihand_00023737,data/processed/landmarks/freihand_00023737.npy,unknown,claro,freihand,1,imputed,train
freihand_00021680,data/processed/landmarks/freihand_00021680.npy,unknown,medio,freihand,7,imputed,train
freihand_00021490,data/processed/landmarks/freihand_00021490.npy,unknown,claro,freihand,2,imputed,train
freihand_00016035,data/processed/landmarks/freihand_00016035.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016512,data/processed/landmarks/freihand_00016512.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024325,data/processed/landmarks/freihand_00024325.npy,unknown,claro,freihand,4,imputed,train
freihand_00002955,data/processed/landmarks/freihand_00002955.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000719,data/processed/landmarks/freihand_00000719.npy,unknown,medio,freihand,5,imputed,train
freihand_00002910,data/processed/landmarks/freihand_00002910.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008294,data/processed/landmarks/freihand_00008294.npy,unknown,medio,freihand,6,imputed,train
freihand_00006696,data/processed/landmarks/freihand_00006696.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018336,data/processed/landmarks/freihand_00018336.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001929,data/processed/landmarks/freihand_00001929.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00029033,data/processed/landmarks/freihand_00029033.npy,unknown,medio,freihand,5,imputed,train
freihand_00012507,data/processed/landmarks/freihand_00012507.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010773,data/processed/landmarks/freihand_00010773.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00025357,data/processed/landmarks/freihand_00025357.npy,unknown,claro,freihand,1,imputed,train
freihand_00004232,data/processed/landmarks/freihand_00004232.npy,unknown,medio,freihand,7,imputed,train
freihand_00020939,data/processed/landmarks/freihand_00020939.npy,unknown,medio,freihand,7,imputed,train
freihand_00024287,data/processed/landmarks/freihand_00024287.npy,unknown,medio,freihand,6,imputed,train
freihand_00026541,data/processed/landmarks/freihand_00026541.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00029346,data/processed/landmarks/freihand_00029346.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00026455,data/processed/landmarks/freihand_00026455.npy,unknown,claro,freihand,3,imputed,train
freihand_00012343,data/processed/landmarks/freihand_00012343.npy,unknown,claro,freihand,3,imputed,train
freihand_00010792,data/processed/landmarks/freihand_00010792.npy,unknown,claro,freihand,1,imputed,train
freihand_00006427,data/processed/landmarks/freihand_00006427.npy,unknown,claro,freihand,1,imputed,train
freihand_00027750,data/processed/landmarks/freihand_00027750.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016796,data/processed/landmarks/freihand_00016796.npy,unknown,medio,freihand,5,imputed,train
freihand_00004730,data/processed/landmarks/freihand_00004730.npy,unknown,medio,freihand,5,imputed,train
freihand_00009913,data/processed/landmarks/freihand_00009913.npy,unknown,claro,freihand,3,imputed,train
freihand_00015046,data/processed/landmarks/freihand_00015046.npy,unknown,claro,freihand,3,imputed,train
freihand_00026658,data/processed/landmarks/freihand_00026658.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028380,data/processed/landmarks/freihand_00028380.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00006681,data/processed/landmarks/freihand_00006681.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00002691,data/processed/landmarks/freihand_00002691.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015124,data/processed/landmarks/freihand_00015124.npy,unknown,claro,freihand,1,imputed,train
freihand_00005947,data/processed/landmarks/freihand_00005947.npy,unknown,claro,freihand,4,imputed,train
freihand_00026719,data/processed/landmarks/freihand_00026719.npy,unknown,claro,freihand,1,imputed,train
freihand_00018842,data/processed/landmarks/freihand_00018842.npy,unknown,medio,freihand,7,imputed,train
freihand_00003756,data/processed/landmarks/freihand_00003756.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015328,data/processed/landmarks/freihand_00015328.npy,unknown,claro,freihand,3,imputed,train
freihand_00002552,data/processed/landmarks/freihand_00002552.npy,unknown,medio,freihand,5,imputed,train
freihand_00021432,data/processed/landmarks/freihand_00021432.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00011588,data/processed/landmarks/freihand_00011588.npy,unknown,medio,freihand,7,imputed,train
freihand_00026889,data/processed/landmarks/freihand_00026889.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023436,data/processed/landmarks/freihand_00023436.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000782,data/processed/landmarks/freihand_00000782.npy,unknown,medio,freihand,7,imputed,train
freihand_00010567,data/processed/landmarks/freihand_00010567.npy,unknown,claro,freihand,4,imputed,train
freihand_00015269,data/processed/landmarks/freihand_00015269.npy,unknown,medio,freihand,5,imputed,train
freihand_00005989,data/processed/landmarks/freihand_00005989.npy,unknown,claro,freihand,2,imputed,train
freihand_00013363,data/processed/landmarks/freihand_00013363.npy,unknown,claro,freihand,4,imputed,train
freihand_00030942,data/processed/landmarks/freihand_00030942.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00022999,data/processed/landmarks/freihand_00022999.npy,unknown,claro,freihand,3,imputed,train
freihand_00026665,data/processed/landmarks/freihand_00026665.npy,unknown,claro,freihand,2,imputed,train
freihand_00018821,data/processed/landmarks/freihand_00018821.npy,unknown,medio,freihand,5,imputed,train
freihand_00006725,data/processed/landmarks/freihand_00006725.npy,unknown,medio,freihand,6,imputed,train
freihand_00009931,data/processed/landmarks/freihand_00009931.npy,unknown,claro,freihand,3,imputed,train
freihand_00024635,data/processed/landmarks/freihand_00024635.npy,unknown,medio,freihand,5,imputed,train
freihand_00027316,data/processed/landmarks/freihand_00027316.npy,unknown,claro,freihand,4,imputed,train
freihand_00018997,data/processed/landmarks/freihand_00018997.npy,unknown,claro,freihand,2,imputed,train
freihand_00013465,data/processed/landmarks/freihand_00013465.npy,unknown,claro,freihand,2,imputed,train
freihand_00005381,data/processed/landmarks/freihand_00005381.npy,unknown,medio,freihand,6,imputed,train
freihand_00016876,data/processed/landmarks/freihand_00016876.npy,unknown,claro,freihand,3,imputed,train
freihand_00016291,data/processed/landmarks/freihand_00016291.npy,unknown,claro,freihand,3,imputed,train
freihand_00019414,data/processed/landmarks/freihand_00019414.npy,unknown,claro,freihand,4,imputed,train
freihand_00029387,data/processed/landmarks/freihand_00029387.npy,unknown,medio,freihand,5,imputed,train
freihand_00019994,data/processed/landmarks/freihand_00019994.npy,unknown,medio,freihand,6,imputed,train
freihand_00007332,data/processed/landmarks/freihand_00007332.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00029122,data/processed/landmarks/freihand_00029122.npy,unknown,claro,freihand,3,imputed,train
freihand_00031184,data/processed/landmarks/freihand_00031184.npy,unknown,medio,freihand,6,imputed,train
freihand_00009441,data/processed/landmarks/freihand_00009441.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021871,data/processed/landmarks/freihand_00021871.npy,unknown,claro,freihand,1,imputed,train
freihand_00004970,data/processed/landmarks/freihand_00004970.npy,unknown,medio,freihand,7,imputed,train
freihand_00030279,data/processed/landmarks/freihand_00030279.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027606,data/processed/landmarks/freihand_00027606.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009892,data/processed/landmarks/freihand_00009892.npy,unknown,claro,freihand,3,imputed,train
freihand_00010294,data/processed/landmarks/freihand_00010294.npy,unknown,claro,freihand,3,imputed,train
freihand_00026146,data/processed/landmarks/freihand_00026146.npy,unknown,claro,freihand,3,imputed,train
freihand_00000600,data/processed/landmarks/freihand_00000600.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00001047,data/processed/landmarks/freihand_00001047.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00003151,data/processed/landmarks/freihand_00003151.npy,unknown,claro,freihand,2,imputed,train
freihand_00005093,data/processed/landmarks/freihand_00005093.npy,unknown,medio,freihand,5,imputed,train
freihand_00002498,data/processed/landmarks/freihand_00002498.npy,unknown,medio,freihand,6,imputed,train
freihand_00006831,data/processed/landmarks/freihand_00006831.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00031901,data/processed/landmarks/freihand_00031901.npy,unknown,medio,freihand,6,imputed,train
freihand_00023906,data/processed/landmarks/freihand_00023906.npy,unknown,medio,freihand,5,imputed,train
freihand_00027228,data/processed/landmarks/freihand_00027228.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00005814,data/processed/landmarks/freihand_00005814.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010254,data/processed/landmarks/freihand_00010254.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025368,data/processed/landmarks/freihand_00025368.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025874,data/processed/landmarks/freihand_00025874.npy,unknown,medio,freihand,6,imputed,train
freihand_00002185,data/processed/landmarks/freihand_00002185.npy,unknown,claro,freihand,4,imputed,train
freihand_00010591,data/processed/landmarks/freihand_00010591.npy,unknown,claro,freihand,2,imputed,train
freihand_00000968,data/processed/landmarks/freihand_00000968.npy,unknown,medio,freihand,7,imputed,train
freihand_00029209,data/processed/landmarks/freihand_00029209.npy,unknown,claro,freihand,3,imputed,train
freihand_00004263,data/processed/landmarks/freihand_00004263.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024345,data/processed/landmarks/freihand_00024345.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006109,data/processed/landmarks/freihand_00006109.npy,unknown,claro,freihand,3,imputed,train
freihand_00028483,data/processed/landmarks/freihand_00028483.npy,unknown,claro,freihand,3,imputed,train
freihand_00006813,data/processed/landmarks/freihand_00006813.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012053,data/processed/landmarks/freihand_00012053.npy,unknown,medio,freihand,7,imputed,train
freihand_00007222,data/processed/landmarks/freihand_00007222.npy,unknown,claro,freihand,4,imputed,train
freihand_00014514,data/processed/landmarks/freihand_00014514.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020482,data/processed/landmarks/freihand_00020482.npy,unknown,claro,freihand,3,imputed,train
freihand_00029648,data/processed/landmarks/freihand_00029648.npy,unknown,medio,freihand,6,imputed,train
freihand_00031450,data/processed/landmarks/freihand_00031450.npy,unknown,claro,freihand,2,imputed,train
freihand_00023503,data/processed/landmarks/freihand_00023503.npy,unknown,claro,freihand,2,imputed,train
freihand_00023548,data/processed/landmarks/freihand_00023548.npy,unknown,claro,freihand,3,imputed,train
freihand_00011103,data/processed/landmarks/freihand_00011103.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001183,data/processed/landmarks/freihand_00001183.npy,unknown,claro,freihand,3,imputed,train
freihand_00028170,data/processed/landmarks/freihand_00028170.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003506,data/processed/landmarks/freihand_00003506.npy,unknown,medio,freihand,7,imputed,train
freihand_00031170,data/processed/landmarks/freihand_00031170.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00017214,data/processed/landmarks/freihand_00017214.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023410,data/processed/landmarks/freihand_00023410.npy,unknown,claro,freihand,1,imputed,train
freihand_00019254,data/processed/landmarks/freihand_00019254.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006411,data/processed/landmarks/freihand_00006411.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017003,data/processed/landmarks/freihand_00017003.npy,unknown,medio,freihand,6,imputed,train
freihand_00014945,data/processed/landmarks/freihand_00014945.npy,unknown,medio,freihand,7,imputed,train
freihand_00009172,data/processed/landmarks/freihand_00009172.npy,unknown,claro,freihand,2,imputed,train
freihand_00009076,data/processed/landmarks/freihand_00009076.npy,unknown,claro,freihand,2,imputed,train
freihand_00010962,data/processed/landmarks/freihand_00010962.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00016444,data/processed/landmarks/freihand_00016444.npy,unknown,claro,freihand,2,imputed,train
freihand_00006705,data/processed/landmarks/freihand_00006705.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005306,data/processed/landmarks/freihand_00005306.npy,unknown,medio,freihand,6,imputed,train
freihand_00000711,data/processed/landmarks/freihand_00000711.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027767,data/processed/landmarks/freihand_00027767.npy,unknown,medio,freihand,5,imputed,train
freihand_00023397,data/processed/landmarks/freihand_00023397.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00001870,data/processed/landmarks/freihand_00001870.npy,unknown,claro,freihand,1,imputed,train
freihand_00000037,data/processed/landmarks/freihand_00000037.npy,unknown,claro,freihand,1,imputed,train
freihand_00027011,data/processed/landmarks/freihand_00027011.npy,unknown,medio,freihand,5,imputed,train
freihand_00027939,data/processed/landmarks/freihand_00027939.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021191,data/processed/landmarks/freihand_00021191.npy,unknown,medio,freihand,5,imputed,train
freihand_00000267,data/processed/landmarks/freihand_00000267.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020436,data/processed/landmarks/freihand_00020436.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00010183,data/processed/landmarks/freihand_00010183.npy,unknown,claro,freihand,4,imputed,train
freihand_00022884,data/processed/landmarks/freihand_00022884.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021894,data/processed/landmarks/freihand_00021894.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012889,data/processed/landmarks/freihand_00012889.npy,unknown,claro,freihand,3,imputed,train
freihand_00003764,data/processed/landmarks/freihand_00003764.npy,unknown,medio,freihand,7,imputed,train
freihand_00022137,data/processed/landmarks/freihand_00022137.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00026443,data/processed/landmarks/freihand_00026443.npy,unknown,claro,freihand,4,imputed,train
freihand_00019061,data/processed/landmarks/freihand_00019061.npy,unknown,medio,freihand,6,imputed,train
freihand_00029861,data/processed/landmarks/freihand_00029861.npy,unknown,medio,freihand,6,imputed,train
freihand_00011974,data/processed/landmarks/freihand_00011974.npy,unknown,claro,freihand,2,imputed,train
freihand_00008125,data/processed/landmarks/freihand_00008125.npy,unknown,claro,freihand,3,imputed,train
freihand_00007331,data/processed/landmarks/freihand_00007331.npy,unknown,medio,freihand,6,imputed,train
freihand_00018146,data/processed/landmarks/freihand_00018146.npy,unknown,medio,freihand,6,imputed,train
freihand_00024860,data/processed/landmarks/freihand_00024860.npy,unknown,medio,freihand,7,imputed,train
freihand_00019920,data/processed/landmarks/freihand_00019920.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019103,data/processed/landmarks/freihand_00019103.npy,unknown,medio,freihand,5,imputed,train
freihand_00002695,data/processed/landmarks/freihand_00002695.npy,unknown,claro,freihand,1,imputed,train
freihand_00022712,data/processed/landmarks/freihand_00022712.npy,unknown,medio,freihand,6,imputed,train
freihand_00026620,data/processed/landmarks/freihand_00026620.npy,unknown,claro,freihand,4,imputed,train
freihand_00012001,data/processed/landmarks/freihand_00012001.npy,unknown,claro,freihand,3,imputed,train
freihand_00007670,data/processed/landmarks/freihand_00007670.npy,unknown,medio,freihand,7,imputed,train
freihand_00014366,data/processed/landmarks/freihand_00014366.npy,unknown,medio,freihand,6,imputed,train
freihand_00020393,data/processed/landmarks/freihand_00020393.npy,unknown,medio,freihand,7,imputed,train
freihand_00028455,data/processed/landmarks/freihand_00028455.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00020761,data/processed/landmarks/freihand_00020761.npy,unknown,claro,freihand,4,imputed,train
freihand_00018144,data/processed/landmarks/freihand_00018144.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030854,data/processed/landmarks/freihand_00030854.npy,unknown,medio,freihand,7,imputed,train
freihand_00010101,data/processed/landmarks/freihand_00010101.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00026259,data/processed/landmarks/freihand_00026259.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00005667,data/processed/landmarks/freihand_00005667.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023414,data/processed/landmarks/freihand_00023414.npy,unknown,medio,freihand,7,imputed,train
freihand_00018144,data/processed/landmarks/freihand_00018144.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00024648,data/processed/landmarks/freihand_00024648.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022954,data/processed/landmarks/freihand_00022954.npy,unknown,claro,freihand,3,imputed,train
freihand_00020383,data/processed/landmarks/freihand_00020383.npy,unknown,claro,freihand,2,imputed,train
freihand_00031149,data/processed/landmarks/freihand_00031149.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00023296,data/processed/landmarks/freihand_00023296.npy,unknown,claro,freihand,2,imputed,train
freihand_00013027,data/processed/landmarks/freihand_00013027.npy,unknown,claro,freihand,2,imputed,train
freihand_00019898,data/processed/landmarks/freihand_00019898.npy,unknown,medio,freihand,7,imputed,train
freihand_00016495,data/processed/landmarks/freihand_00016495.npy,unknown,claro,freihand,3,imputed,train
freihand_00022154,data/processed/landmarks/freihand_00022154.npy,unknown,medio,freihand,5,imputed,train
freihand_00023372,data/processed/landmarks/freihand_00023372.npy,unknown,medio,freihand,5,imputed,train
freihand_00030439,data/processed/landmarks/freihand_00030439.npy,unknown,claro,freihand,4,imputed,train
freihand_00015463,data/processed/landmarks/freihand_00015463.npy,unknown,claro,freihand,4,imputed,train
freihand_00014960,data/processed/landmarks/freihand_00014960.npy,unknown,medio,freihand,6,imputed,train
freihand_00021760,data/processed/landmarks/freihand_00021760.npy,unknown,claro,freihand,3,imputed,train
freihand_00016465,data/processed/landmarks/freihand_00016465.npy,unknown,claro,freihand,2,imputed,train
freihand_00002096,data/processed/landmarks/freihand_00002096.npy,unknown,medio,freihand,7,imputed,train
freihand_00000303,data/processed/landmarks/freihand_00000303.npy,unknown,oscuro,freihand,10,imputed,train
