sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00030439,secuencias_stgcn/synthetic/freihand_00030439.npy,data/processed/landmarks/freihand_00030439.npy,unknown,claro,freihand,4,imputed,train
freihand_00015463,secuencias_stgcn/synthetic/freihand_00015463.npy,data/processed/landmarks/freihand_00015463.npy,unknown,claro,freihand,4,imputed,train
5e95155b-9f28-4c5c-a51c-042c969cf7e2,secuencias_stgcn/synthetic/5e95155b-9f28-4c5c-a51c-042c969cf7e2.npy,data/processed/landmarks/5e95155b-9f28-4c5c-a51c-042c969cf7e2.npy,rock,claro,hagrid,1,imputed,train
freihand_00014960,secuencias_stgcn/synthetic/freihand_00014960.npy,data/processed/landmarks/freihand_00014960.npy,unknown,medio,freihand,6,imputed,train
b27897dd-d410-472d-b124-07d9e67e0897,secuencias_stgcn/synthetic/b27897dd-d410-472d-b124-07d9e67e0897.npy,data/processed/landmarks/b27897dd-d410-472d-b124-07d9e67e0897.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00021760,secuencias_stgcn/synthetic/freihand_00021760.npy,data/processed/landmarks/freihand_00021760.npy,unknown,claro,freihand,3,imputed,train
freihand_00016465,secuencias_stgcn/synthetic/freihand_00016465.npy,data/processed/landmarks/freihand_00016465.npy,unknown,claro,freihand,2,imputed,train
e5b07137-5149-4761-a949-867ff2d8c2c2,secuencias_stgcn/synthetic/e5b07137-5149-4761-a949-867ff2d8c2c2.npy,data/processed/landmarks/e5b07137-5149-4761-a949-867ff2d8c2c2.npy,palm,oscuro,hagrid,9,imputed,train
freihand_00002096,secuencias_stgcn/synthetic/freihand_00002096.npy,data/processed/landmarks/freihand_00002096.npy,unknown,medio,freihand,7,imputed,train
02def8e7-b0cd-46ee-b1a8-6f6a08e95672,secuencias_stgcn/synthetic/02def8e7-b0cd-46ee-b1a8-6f6a08e95672.npy,data/processed/landmarks/02def8e7-b0cd-46ee-b1a8-6f6a08e95672.npy,fist,medio,hagrid,5,imputed,train
freihand_00000303,secuencias_stgcn/synthetic/freihand_00000303.npy,data/processed/landmarks/freihand_00000303.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015824,secuencias_stgcn/synthetic/freihand_00015824.npy,data/processed/landmarks/freihand_00015824.npy,unknown,medio,freihand,6,imputed,train
freihand_00027706,secuencias_stgcn/synthetic/freihand_00027706.npy,data/processed/landmarks/freihand_00027706.npy,unknown,claro,freihand,1,imputed,train
f6ee3f62-8ef5-48ef-935c-a03ff9f7f172,secuencias_stgcn/synthetic/f6ee3f62-8ef5-48ef-935c-a03ff9f7f172.npy,data/processed/landmarks/f6ee3f62-8ef5-48ef-935c-a03ff9f7f172.npy,three2,medio,hagrid,6,imputed,train
bded35f3-3932-4fbf-a031-34e2b154c67a,secuencias_stgcn/synthetic/bded35f3-3932-4fbf-a031-34e2b154c67a.npy,data/processed/landmarks/bded35f3-3932-4fbf-a031-34e2b154c67a.npy,like,medio,hagrid,5,imputed,train
freihand_00020516,secuencias_stgcn/synthetic/freihand_00020516.npy,data/processed/landmarks/freihand_00020516.npy,unknown,medio,freihand,6,imputed,train
c7f511d1-dca4-419e-a9e6-effe3fc75f66,secuencias_stgcn/synthetic/c7f511d1-dca4-419e-a9e6-effe3fc75f66.npy,data/processed/landmarks/c7f511d1-dca4-419e-a9e6-effe3fc75f66.npy,call,medio,hagrid,7,imputed,train
dcd33f5a-7754-4de2-9efa-78e20be3e8e6,secuencias_stgcn/synthetic/dcd33f5a-7754-4de2-9efa-78e20be3e8e6.npy,data/processed/landmarks/dcd33f5a-7754-4de2-9efa-78e20be3e8e6.npy,palm,medio,hagrid,7,imputed,train
5da85454-cb73-4f48-a750-b0c8e875cb15,secuencias_stgcn/synthetic/5da85454-cb73-4f48-a750-b0c8e875cb15.npy,data/processed/landmarks/5da85454-cb73-4f48-a750-b0c8e875cb15.npy,peace_inverted,oscuro,hagrid,10,imputed,train
b1446320-6802-4b0e-9f8d-72c1bd213dc7,secuencias_stgcn/synthetic/b1446320-6802-4b0e-9f8d-72c1bd213dc7.npy,data/processed/landmarks/b1446320-6802-4b0e-9f8d-72c1bd213dc7.npy,three2,medio,hagrid,5,imputed,train
freihand_00000179,secuencias_stgcn/synthetic/freihand_00000179.npy,data/processed/landmarks/freihand_00000179.npy,unknown,medio,freihand,5,imputed,train
freihand_00012886,secuencias_stgcn/synthetic/freihand_00012886.npy,data/processed/landmarks/freihand_00012886.npy,unknown,claro,freihand,2,imputed,train
c6661fa1-9d34-4ad3-93fd-c2cc499d77e2,secuencias_stgcn/synthetic/c6661fa1-9d34-4ad3-93fd-c2cc499d77e2.npy,data/processed/landmarks/c6661fa1-9d34-4ad3-93fd-c2cc499d77e2.npy,two_up_inverted,oscuro,hagrid,9,imputed,train
a24607ee-f711-422d-b023-165948986546,secuencias_stgcn/synthetic/a24607ee-f711-422d-b023-165948986546.npy,data/processed/landmarks/a24607ee-f711-422d-b023-165948986546.npy,mute,oscuro,hagrid,10,imputed,train
freihand_00019173,secuencias_stgcn/synthetic/freihand_00019173.npy,data/processed/landmarks/freihand_00019173.npy,unknown,oscuro,freihand,10,imputed,train
09f1bfe5-dbf6-44d3-9fe6-a0d636c0eda1,secuencias_stgcn/synthetic/09f1bfe5-dbf6-44d3-9fe6-a0d636c0eda1.npy,data/processed/landmarks/09f1bfe5-dbf6-44d3-9fe6-a0d636c0eda1.npy,three2,oscuro,hagrid,10,imputed,train
994fd58c-dde2-4061-8725-1b71d6446442,secuencias_stgcn/synthetic/994fd58c-dde2-4061-8725-1b71d6446442.npy,data/processed/landmarks/994fd58c-dde2-4061-8725-1b71d6446442.npy,dislike,medio,hagrid,5,imputed,train
freihand_00028409,secuencias_stgcn/synthetic/freihand_00028409.npy,data/processed/landmarks/freihand_00028409.npy,unknown,medio,freihand,7,imputed,train
freihand_00008009,secuencias_stgcn/synthetic/freihand_00008009.npy,data/processed/landmarks/freihand_00008009.npy,unknown,medio,freihand,6,imputed,train
9e55b0ee-343f-4261-bc4d-2506bac4f3b7,secuencias_stgcn/synthetic/9e55b0ee-343f-4261-bc4d-2506bac4f3b7.npy,data/processed/landmarks/9e55b0ee-343f-4261-bc4d-2506bac4f3b7.npy,three,medio,hagrid,6,imputed,train
c99065ff-70cd-40e9-8dda-2c0c4850166e,secuencias_stgcn/synthetic/c99065ff-70cd-40e9-8dda-2c0c4850166e.npy,data/processed/landmarks/c99065ff-70cd-40e9-8dda-2c0c4850166e.npy,palm,oscuro,hagrid,9,imputed,train
baf96dde-32ec-4b08-981f-104a7c398ca7,secuencias_stgcn/synthetic/baf96dde-32ec-4b08-981f-104a7c398ca7.npy,data/processed/landmarks/baf96dde-32ec-4b08-981f-104a7c398ca7.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00026462,secuencias_stgcn/synthetic/freihand_00026462.npy,data/processed/landmarks/freihand_00026462.npy,unknown,medio,freihand,5,imputed,train
freihand_00028647,secuencias_stgcn/synthetic/freihand_00028647.npy,data/processed/landmarks/freihand_00028647.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00010375,secuencias_stgcn/synthetic/freihand_00010375.npy,data/processed/landmarks/freihand_00010375.npy,unknown,claro,freihand,3,imputed,train
8c0dd003-4ed0-4c61-8e42-dd1a1129b3a2,secuencias_stgcn/synthetic/8c0dd003-4ed0-4c61-8e42-dd1a1129b3a2.npy,data/processed/landmarks/8c0dd003-4ed0-4c61-8e42-dd1a1129b3a2.npy,two_up,oscuro,hagrid,10,imputed,train
freihand_00020138,secuencias_stgcn/synthetic/freihand_00020138.npy,data/processed/landmarks/freihand_00020138.npy,unknown,medio,freihand,7,imputed,train
4562169b-f77e-49df-b143-246b3f4e3eae,secuencias_stgcn/synthetic/4562169b-f77e-49df-b143-246b3f4e3eae.npy,data/processed/landmarks/4562169b-f77e-49df-b143-246b3f4e3eae.npy,three2,oscuro,hagrid,9,imputed,train
aa0f54a9-14ed-4fee-a872-af5b6aa602ad,secuencias_stgcn/synthetic/aa0f54a9-14ed-4fee-a872-af5b6aa602ad.npy,data/processed/landmarks/aa0f54a9-14ed-4fee-a872-af5b6aa602ad.npy,rock,medio,hagrid,5,imputed,train
freihand_00031370,secuencias_stgcn/synthetic/freihand_00031370.npy,data/processed/landmarks/freihand_00031370.npy,unknown,medio,freihand,5,imputed,train
a6ce7e65-8a6a-43b4-ba96-9de8362f74af,secuencias_stgcn/synthetic/a6ce7e65-8a6a-43b4-ba96-9de8362f74af.npy,data/processed/landmarks/a6ce7e65-8a6a-43b4-ba96-9de8362f74af.npy,one,oscuro,hagrid,8,imputed,train
099bfdeb-a82f-4fc8-9105-33bf76dcc89c,secuencias_stgcn/synthetic/099bfdeb-a82f-4fc8-9105-33bf76dcc89c.npy,data/processed/landmarks/099bfdeb-a82f-4fc8-9105-33bf76dcc89c.npy,three2,oscuro,hagrid,10,imputed,train
f070de3b-9e4a-4b59-9b47-9b1045a6afa4,secuencias_stgcn/synthetic/f070de3b-9e4a-4b59-9b47-9b1045a6afa4.npy,data/processed/landmarks/f070de3b-9e4a-4b59-9b47-9b1045a6afa4.npy,ok,oscuro,hagrid,10,imputed,train
5e87fdd3-411b-4535-8143-a76eb93d3244,secuencias_stgcn/synthetic/5e87fdd3-411b-4535-8143-a76eb93d3244.npy,data/processed/landmarks/5e87fdd3-411b-4535-8143-a76eb93d3244.npy,three2,medio,hagrid,5,imputed,train
5145af79-868a-492b-a776-aff2a3402437,secuencias_stgcn/synthetic/5145af79-868a-492b-a776-aff2a3402437.npy,data/processed/landmarks/5145af79-868a-492b-a776-aff2a3402437.npy,two_up,medio,hagrid,5,imputed,train
freihand_00010178,secuencias_stgcn/synthetic/freihand_00010178.npy,data/processed/landmarks/freihand_00010178.npy,unknown,medio,freihand,6,imputed,train
843c93a4-3611-43ba-9d4d-669beadbf03a,secuencias_stgcn/synthetic/843c93a4-3611-43ba-9d4d-669beadbf03a.npy,data/processed/landmarks/843c93a4-3611-43ba-9d4d-669beadbf03a.npy,peace_inverted,claro,hagrid,2,imputed,train
freihand_00012769,secuencias_stgcn/synthetic/freihand_00012769.npy,data/processed/landmarks/freihand_00012769.npy,unknown,claro,freihand,3,imputed,train
ef274cf6-53b4-4838-8598-bceed46b7e2e,secuencias_stgcn/synthetic/ef274cf6-53b4-4838-8598-bceed46b7e2e.npy,data/processed/landmarks/ef274cf6-53b4-4838-8598-bceed46b7e2e.npy,peace_inverted,claro,hagrid,3,imputed,train
02093a58-06b7-49ce-a41d-aa706df44f72,secuencias_stgcn/synthetic/02093a58-06b7-49ce-a41d-aa706df44f72.npy,data/processed/landmarks/02093a58-06b7-49ce-a41d-aa706df44f72.npy,like,claro,hagrid,3,imputed,train
freihand_00012879,secuencias_stgcn/synthetic/freihand_00012879.npy,data/processed/landmarks/freihand_00012879.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00026365,secuencias_stgcn/synthetic/freihand_00026365.npy,data/processed/landmarks/freihand_00026365.npy,unknown,claro,freihand,2,imputed,train
freihand_00026795,secuencias_stgcn/synthetic/freihand_00026795.npy,data/processed/landmarks/freihand_00026795.npy,unknown,medio,freihand,5,imputed,train
bf9bba73-eed6-44ec-89cb-26b33318fe2f,secuencias_stgcn/synthetic/bf9bba73-eed6-44ec-89cb-26b33318fe2f.npy,data/processed/landmarks/bf9bba73-eed6-44ec-89cb-26b33318fe2f.npy,peace,claro,hagrid,3,imputed,train
f6a73481-61ac-4e7d-9e34-9abf2c7a08fc,secuencias_stgcn/synthetic/f6a73481-61ac-4e7d-9e34-9abf2c7a08fc.npy,data/processed/landmarks/f6a73481-61ac-4e7d-9e34-9abf2c7a08fc.npy,like,claro,hagrid,2,imputed,train
bba40a88-34dd-4917-8d4e-7981949e1c6a,secuencias_stgcn/synthetic/bba40a88-34dd-4917-8d4e-7981949e1c6a.npy,data/processed/landmarks/bba40a88-34dd-4917-8d4e-7981949e1c6a.npy,two_up_inverted,claro,hagrid,3,imputed,train
dca8ea25-8853-4f1f-923b-b59c117439d4,secuencias_stgcn/synthetic/dca8ea25-8853-4f1f-923b-b59c117439d4.npy,data/processed/landmarks/dca8ea25-8853-4f1f-923b-b59c117439d4.npy,mute,claro,hagrid,1,imputed,train
d0c9a6a6-b13b-4c1e-bf3c-19fe2bceff37,secuencias_stgcn/synthetic/d0c9a6a6-b13b-4c1e-bf3c-19fe2bceff37.npy,data/processed/landmarks/d0c9a6a6-b13b-4c1e-bf3c-19fe2bceff37.npy,dislike,oscuro,hagrid,8,imputed,train
freihand_00003199,secuencias_stgcn/synthetic/freihand_00003199.npy,data/processed/landmarks/freihand_00003199.npy,unknown,claro,freihand,2,imputed,train
freihand_00027084,secuencias_stgcn/synthetic/freihand_00027084.npy,data/processed/landmarks/freihand_00027084.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00019762,secuencias_stgcn/synthetic/freihand_00019762.npy,data/processed/landmarks/freihand_00019762.npy,unknown,claro,freihand,4,imputed,train
freihand_00023632,secuencias_stgcn/synthetic/freihand_00023632.npy,data/processed/landmarks/freihand_00023632.npy,unknown,claro,freihand,1,imputed,train
79d14b08-1421-4a5e-9bc9-296cefaec137,secuencias_stgcn/synthetic/79d14b08-1421-4a5e-9bc9-296cefaec137.npy,data/processed/landmarks/79d14b08-1421-4a5e-9bc9-296cefaec137.npy,dislike,oscuro,hagrid,10,imputed,train
529e3dfb-f5ee-4713-a28f-1798be6bf57d,secuencias_stgcn/synthetic/529e3dfb-f5ee-4713-a28f-1798be6bf57d.npy,data/processed/landmarks/529e3dfb-f5ee-4713-a28f-1798be6bf57d.npy,stop,claro,hagrid,1,imputed,train
freihand_00022646,secuencias_stgcn/synthetic/freihand_00022646.npy,data/processed/landmarks/freihand_00022646.npy,unknown,medio,freihand,5,imputed,train
6ae1022b-fd80-4a53-8a84-6b7912c943be,secuencias_stgcn/synthetic/6ae1022b-fd80-4a53-8a84-6b7912c943be.npy,data/processed/landmarks/6ae1022b-fd80-4a53-8a84-6b7912c943be.npy,four,claro,hagrid,1,imputed,train
freihand_00021750,secuencias_stgcn/synthetic/freihand_00021750.npy,data/processed/landmarks/freihand_00021750.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004280,secuencias_stgcn/synthetic/freihand_00004280.npy,data/processed/landmarks/freihand_00004280.npy,unknown,medio,freihand,7,imputed,train
freihand_00032002,secuencias_stgcn/synthetic/freihand_00032002.npy,data/processed/landmarks/freihand_00032002.npy,unknown,claro,freihand,1,imputed,train
freihand_00017559,secuencias_stgcn/synthetic/freihand_00017559.npy,data/processed/landmarks/freihand_00017559.npy,unknown,oscuro,freihand,9,imputed,train
c47e93a0-6f7b-4e2d-9d46-b19f632a5f67,secuencias_stgcn/synthetic/c47e93a0-6f7b-4e2d-9d46-b19f632a5f67.npy,data/processed/landmarks/c47e93a0-6f7b-4e2d-9d46-b19f632a5f67.npy,palm,claro,hagrid,2,imputed,train
c9502e88-8ba2-4e0b-93d6-def6149b88e1,secuencias_stgcn/synthetic/c9502e88-8ba2-4e0b-93d6-def6149b88e1.npy,data/processed/landmarks/c9502e88-8ba2-4e0b-93d6-def6149b88e1.npy,four,medio,hagrid,7,imputed,train
freihand_00001943,secuencias_stgcn/synthetic/freihand_00001943.npy,data/processed/landmarks/freihand_00001943.npy,unknown,medio,freihand,5,imputed,train
freihand_00006029,secuencias_stgcn/synthetic/freihand_00006029.npy,data/processed/landmarks/freihand_00006029.npy,unknown,medio,freihand,5,imputed,train
a914dacb-7ae5-4028-9dc3-0b508bcc6635,secuencias_stgcn/synthetic/a914dacb-7ae5-4028-9dc3-0b508bcc6635.npy,data/processed/landmarks/a914dacb-7ae5-4028-9dc3-0b508bcc6635.npy,fist,oscuro,hagrid,9,imputed,train
f8041037-1c72-440d-bc18-6847e24afdee,secuencias_stgcn/synthetic/f8041037-1c72-440d-bc18-6847e24afdee.npy,data/processed/landmarks/f8041037-1c72-440d-bc18-6847e24afdee.npy,one,medio,hagrid,6,imputed,train
freihand_00026916,secuencias_stgcn/synthetic/freihand_00026916.npy,data/processed/landmarks/freihand_00026916.npy,unknown,oscuro,freihand,10,imputed,train
0909a195-8fd9-4574-a381-a82a4ac7ca32,secuencias_stgcn/synthetic/0909a195-8fd9-4574-a381-a82a4ac7ca32.npy,data/processed/landmarks/0909a195-8fd9-4574-a381-a82a4ac7ca32.npy,rock,claro,hagrid,1,imputed,train
2b7d1cce-0712-46d6-b71f-a273cf2ce40b,secuencias_stgcn/synthetic/2b7d1cce-0712-46d6-b71f-a273cf2ce40b.npy,data/processed/landmarks/2b7d1cce-0712-46d6-b71f-a273cf2ce40b.npy,four,oscuro,hagrid,8,imputed,train
freihand_00016964,secuencias_stgcn/synthetic/freihand_00016964.npy,data/processed/landmarks/freihand_00016964.npy,unknown,medio,freihand,5,imputed,train
41656280-5c35-4eeb-8835-3c0a76c2469c,secuencias_stgcn/synthetic/41656280-5c35-4eeb-8835-3c0a76c2469c.npy,data/processed/landmarks/41656280-5c35-4eeb-8835-3c0a76c2469c.npy,like,medio,hagrid,6,imputed,train
freihand_00010028,secuencias_stgcn/synthetic/freihand_00010028.npy,data/processed/landmarks/freihand_00010028.npy,unknown,medio,freihand,6,imputed,train
50cd0765-a456-48f0-a8e2-56c8f212ba44,secuencias_stgcn/synthetic/50cd0765-a456-48f0-a8e2-56c8f212ba44.npy,data/processed/landmarks/50cd0765-a456-48f0-a8e2-56c8f212ba44.npy,one,oscuro,hagrid,10,imputed,train
freihand_00017809,secuencias_stgcn/synthetic/freihand_00017809.npy,data/processed/landmarks/freihand_00017809.npy,unknown,claro,freihand,3,imputed,train
freihand_00000235,secuencias_stgcn/synthetic/freihand_00000235.npy,data/processed/landmarks/freihand_00000235.npy,unknown,claro,freihand,4,imputed,train
freihand_00001833,secuencias_stgcn/synthetic/freihand_00001833.npy,data/processed/landmarks/freihand_00001833.npy,unknown,oscuro,freihand,10,imputed,train
40790aea-008c-43b1-9943-5a7d99462a9d,secuencias_stgcn/synthetic/40790aea-008c-43b1-9943-5a7d99462a9d.npy,data/processed/landmarks/40790aea-008c-43b1-9943-5a7d99462a9d.npy,fist,medio,hagrid,7,imputed,train
b1fe7607-9464-41a8-a07d-dede23749912,secuencias_stgcn/synthetic/b1fe7607-9464-41a8-a07d-dede23749912.npy,data/processed/landmarks/b1fe7607-9464-41a8-a07d-dede23749912.npy,palm,medio,hagrid,6,imputed,train
freihand_00022688,secuencias_stgcn/synthetic/freihand_00022688.npy,data/processed/landmarks/freihand_00022688.npy,unknown,medio,freihand,5,imputed,train
freihand_00022284,secuencias_stgcn/synthetic/freihand_00022284.npy,data/processed/landmarks/freihand_00022284.npy,unknown,oscuro,freihand,10,imputed,train
f8492d1f-a6cb-428a-9db7-89c0df3f36e1,secuencias_stgcn/synthetic/f8492d1f-a6cb-428a-9db7-89c0df3f36e1.npy,data/processed/landmarks/f8492d1f-a6cb-428a-9db7-89c0df3f36e1.npy,dislike,medio,hagrid,7,imputed,train
freihand_00015028,secuencias_stgcn/synthetic/freihand_00015028.npy,data/processed/landmarks/freihand_00015028.npy,unknown,claro,freihand,1,imputed,train
5aae189b-828d-478e-9f4d-77950c4c63c7,secuencias_stgcn/synthetic/5aae189b-828d-478e-9f4d-77950c4c63c7.npy,data/processed/landmarks/5aae189b-828d-478e-9f4d-77950c4c63c7.npy,one,medio,hagrid,7,imputed,train
freihand_00008654,secuencias_stgcn/synthetic/freihand_00008654.npy,data/processed/landmarks/freihand_00008654.npy,unknown,medio,freihand,7,imputed,train
7b4190f3-26af-47cc-bdc4-6f90d30aae59,secuencias_stgcn/synthetic/7b4190f3-26af-47cc-bdc4-6f90d30aae59.npy,data/processed/landmarks/7b4190f3-26af-47cc-bdc4-6f90d30aae59.npy,one,medio,hagrid,5,imputed,train
freihand_00011597,secuencias_stgcn/synthetic/freihand_00011597.npy,data/processed/landmarks/freihand_00011597.npy,unknown,medio,freihand,6,imputed,train
3e047d7b-645c-4f13-8705-c7c4acc77628,secuencias_stgcn/synthetic/3e047d7b-645c-4f13-8705-c7c4acc77628.npy,data/processed/landmarks/3e047d7b-645c-4f13-8705-c7c4acc77628.npy,stop_inverted,claro,hagrid,1,imputed,train
509f1cd1-b050-4fab-8bce-842debaee8ca,secuencias_stgcn/synthetic/509f1cd1-b050-4fab-8bce-842debaee8ca.npy,data/processed/landmarks/509f1cd1-b050-4fab-8bce-842debaee8ca.npy,three2,claro,hagrid,2,imputed,train
freihand_00009038,secuencias_stgcn/synthetic/freihand_00009038.npy,data/processed/landmarks/freihand_00009038.npy,unknown,medio,freihand,7,imputed,train
32b36c6a-40c4-483f-9d4a-e5cf6aac3f5b,secuencias_stgcn/synthetic/32b36c6a-40c4-483f-9d4a-e5cf6aac3f5b.npy,data/processed/landmarks/32b36c6a-40c4-483f-9d4a-e5cf6aac3f5b.npy,like,claro,hagrid,2,imputed,train
0d6cf46c-40c5-48c6-ae39-6d1f8362969a,secuencias_stgcn/synthetic/0d6cf46c-40c5-48c6-ae39-6d1f8362969a.npy,data/processed/landmarks/0d6cf46c-40c5-48c6-ae39-6d1f8362969a.npy,two_up,claro,hagrid,3,imputed,train
freihand_00022285,secuencias_stgcn/synthetic/freihand_00022285.npy,data/processed/landmarks/freihand_00022285.npy,unknown,claro,freihand,4,imputed,train
23f9cc3d-9928-4f1a-a125-ac4bce64a3f8,secuencias_stgcn/synthetic/23f9cc3d-9928-4f1a-a125-ac4bce64a3f8.npy,data/processed/landmarks/23f9cc3d-9928-4f1a-a125-ac4bce64a3f8.npy,one,claro,hagrid,3,imputed,train
4abbff02-88df-4b2e-ba11-449622b3a7eb,secuencias_stgcn/synthetic/4abbff02-88df-4b2e-ba11-449622b3a7eb.npy,data/processed/landmarks/4abbff02-88df-4b2e-ba11-449622b3a7eb.npy,two_up,oscuro,hagrid,10,imputed,train
freihand_00003477,secuencias_stgcn/synthetic/freihand_00003477.npy,data/processed/landmarks/freihand_00003477.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017729,secuencias_stgcn/synthetic/freihand_00017729.npy,data/processed/landmarks/freihand_00017729.npy,unknown,medio,freihand,5,imputed,train
freihand_00002191,secuencias_stgcn/synthetic/freihand_00002191.npy,data/processed/landmarks/freihand_00002191.npy,unknown,claro,freihand,3,imputed,train
freihand_00001152,secuencias_stgcn/synthetic/freihand_00001152.npy,data/processed/landmarks/freihand_00001152.npy,unknown,oscuro,freihand,9,imputed,train
fa4f8dea-0104-49c7-b3a7-7e4b56b98eef,secuencias_stgcn/synthetic/fa4f8dea-0104-49c7-b3a7-7e4b56b98eef.npy,data/processed/landmarks/fa4f8dea-0104-49c7-b3a7-7e4b56b98eef.npy,fist,oscuro,hagrid,9,imputed,train
8a59eb06-e60e-4c12-912d-6e686707dc88,secuencias_stgcn/synthetic/8a59eb06-e60e-4c12-912d-6e686707dc88.npy,data/processed/landmarks/8a59eb06-e60e-4c12-912d-6e686707dc88.npy,call,medio,hagrid,6,imputed,train
73af00d3-cd24-4c90-91b8-0b3cf7b4d800,secuencias_stgcn/synthetic/73af00d3-cd24-4c90-91b8-0b3cf7b4d800.npy,data/processed/landmarks/73af00d3-cd24-4c90-91b8-0b3cf7b4d800.npy,rock,oscuro,hagrid,10,imputed,train
freihand_00004055,secuencias_stgcn/synthetic/freihand_00004055.npy,data/processed/landmarks/freihand_00004055.npy,unknown,medio,freihand,5,imputed,train
freihand_00028399,secuencias_stgcn/synthetic/freihand_00028399.npy,data/processed/landmarks/freihand_00028399.npy,unknown,claro,freihand,2,imputed,train
freihand_00026759,secuencias_stgcn/synthetic/freihand_00026759.npy,data/processed/landmarks/freihand_00026759.npy,unknown,medio,freihand,5,imputed,train
freihand_00011635,secuencias_stgcn/synthetic/freihand_00011635.npy,data/processed/landmarks/freihand_00011635.npy,unknown,claro,freihand,3,imputed,train
freihand_00005671,secuencias_stgcn/synthetic/freihand_00005671.npy,data/processed/landmarks/freihand_00005671.npy,unknown,claro,freihand,1,imputed,train
2677db1c-4207-45fd-ac25-a4741900c11c,secuencias_stgcn/synthetic/2677db1c-4207-45fd-ac25-a4741900c11c.npy,data/processed/landmarks/2677db1c-4207-45fd-ac25-a4741900c11c.npy,call,oscuro,hagrid,9,imputed,train
freihand_00009906,secuencias_stgcn/synthetic/freihand_00009906.npy,data/processed/landmarks/freihand_00009906.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026661,secuencias_stgcn/synthetic/freihand_00026661.npy,data/processed/landmarks/freihand_00026661.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00025315,secuencias_stgcn/synthetic/freihand_00025315.npy,data/processed/landmarks/freihand_00025315.npy,unknown,claro,freihand,1,imputed,train
34afcab6-d56c-43a0-9ffd-5f683b26dcc9,secuencias_stgcn/synthetic/34afcab6-d56c-43a0-9ffd-5f683b26dcc9.npy,data/processed/landmarks/34afcab6-d56c-43a0-9ffd-5f683b26dcc9.npy,dislike,claro,hagrid,3,imputed,train
94c1e3d2-49ba-4b63-9cd9-e3050b3c458d,secuencias_stgcn/synthetic/94c1e3d2-49ba-4b63-9cd9-e3050b3c458d.npy,data/processed/landmarks/94c1e3d2-49ba-4b63-9cd9-e3050b3c458d.npy,dislike,oscuro,hagrid,10,imputed,train
73d026f6-a2e6-44f5-aa0a-6b1e1dd9f1af,secuencias_stgcn/synthetic/73d026f6-a2e6-44f5-aa0a-6b1e1dd9f1af.npy,data/processed/landmarks/73d026f6-a2e6-44f5-aa0a-6b1e1dd9f1af.npy,ok,oscuro,hagrid,8,imputed,train
1e84c312-8c05-4cda-ab30-98952b9bb0a6,secuencias_stgcn/synthetic/1e84c312-8c05-4cda-ab30-98952b9bb0a6.npy,data/processed/landmarks/1e84c312-8c05-4cda-ab30-98952b9bb0a6.npy,three2,claro,hagrid,3,imputed,train
4d236130-4a56-423f-8ed1-158e0032b9eb,secuencias_stgcn/synthetic/4d236130-4a56-423f-8ed1-158e0032b9eb.npy,data/processed/landmarks/4d236130-4a56-423f-8ed1-158e0032b9eb.npy,one,oscuro,hagrid,10,imputed,train
d9f883f5-5ebc-4a27-953c-a946e19b55ba,secuencias_stgcn/synthetic/d9f883f5-5ebc-4a27-953c-a946e19b55ba.npy,data/processed/landmarks/d9f883f5-5ebc-4a27-953c-a946e19b55ba.npy,one,claro,hagrid,3,imputed,train
freihand_00018670,secuencias_stgcn/synthetic/freihand_00018670.npy,data/processed/landmarks/freihand_00018670.npy,unknown,claro,freihand,4,imputed,train
freihand_00008264,secuencias_stgcn/synthetic/freihand_00008264.npy,data/processed/landmarks/freihand_00008264.npy,unknown,medio,freihand,7,imputed,train
freihand_00003123,secuencias_stgcn/synthetic/freihand_00003123.npy,data/processed/landmarks/freihand_00003123.npy,unknown,oscuro,freihand,10,imputed,train
0623ad4b-6f1e-4942-bcf0-a958f98c0b39,secuencias_stgcn/synthetic/0623ad4b-6f1e-4942-bcf0-a958f98c0b39.npy,data/processed/landmarks/0623ad4b-6f1e-4942-bcf0-a958f98c0b39.npy,two_up_inverted,claro,hagrid,2,imputed,train
59bfe381-3f68-4ed2-8440-14cf161567cd,secuencias_stgcn/synthetic/59bfe381-3f68-4ed2-8440-14cf161567cd.npy,data/processed/landmarks/59bfe381-3f68-4ed2-8440-14cf161567cd.npy,two_up_inverted,oscuro,hagrid,10,imputed,train
freihand_00000116,secuencias_stgcn/synthetic/freihand_00000116.npy,data/processed/landmarks/freihand_00000116.npy,unknown,medio,freihand,7,imputed,train
a596afd5-87df-4b39-a0ff-d1f5d725ae1e,secuencias_stgcn/synthetic/a596afd5-87df-4b39-a0ff-d1f5d725ae1e.npy,data/processed/landmarks/a596afd5-87df-4b39-a0ff-d1f5d725ae1e.npy,fist,medio,hagrid,7,imputed,train
